participant_id,age,gender,trial_id,condition,stimulus,stimulus_translation,visual_rating,gustatory_rating,haptic_rating,olfactory_rating,auditory_rating
12,24,female,rating_12_0612,perceptual_strength_rating,MESTOLO,ladle,5,0,5,0,0
12,24,female,rating_12_0613,perceptual_strength_rating,METALLO,metal,4,0,3,0,0
12,24,female,rating_12_0614,perceptual_strength_rating,METODO,method,4,0,0,0,4
12,24,female,rating_12_0615,perceptual_strength_rating,MIELE,honey,5,5,5,5,0
12,24,female,rating_12_0616,perceptual_strength_rating,MIGLIORARE,improve,4,0,0,0,4
12,24,female,rating_12_0617,perceptual_strength_rating,MILIONARIO,millionaire,5,0,0,0,4
12,24,female,rating_12_0618,perceptual_strength_rating,MINACCIA,menace,4,0,0,0,5
12,24,female,rating_12_0619,perceptual_strength_rating,MIRACOLO,miracle,0,0,0,0,0
12,24,female,rating_12_0620,perceptual_strength_rating,MISERIA,misery,4,0,0,0,2
12,24,female,rating_12_0621,perceptual_strength_rating,MISTICO,mystic,4,0,0,0,4
12,24,female,rating_12_0622,perceptual_strength_rating,MITE,meek,4,0,0,0,3
12,24,female,rating_12_0623,perceptual_strength_rating,MOBILE,cabinet,5,0,5,0,0
12,24,female,rating_12_0624,perceptual_strength_rating,MOBILITÀ,mobility,2,0,0,0,2
12,24,female,rating_12_0625,perceptual_strength_rating,MODESTO,modest,3,0,0,0,4
12,24,female,rating_12_0626,perceptual_strength_rating,MODO,manner,2,2,2,2,2
12,24,female,rating_12_0627,perceptual_strength_rating,MOGLIE,wife,4,0,0,0,4
12,24,female,rating_12_0628,perceptual_strength_rating,MOMENTO,moment,0,0,0,0,1
12,24,female,rating_12_0629,perceptual_strength_rating,MONDO,world,5,5,5,5,5
12,24,female,rating_12_0630,perceptual_strength_rating,MONETA,coin,5,0,5,0,3
12,24,female,rating_12_0631,perceptual_strength_rating,MONTAGNA,mountain,5,0,0,2,2
12,24,female,rating_12_0632,perceptual_strength_rating,MONTAGNE_RUSSE,rollercoaster,5,0,2,0,4
12,24,female,rating_12_0633,perceptual_strength_rating,MORALE,moral,2,0,0,0,4
12,24,female,rating_12_0634,perceptual_strength_rating,MORBIDO,soft,5,0,5,0,0
12,24,female,rating_12_0635,perceptual_strength_rating,MORBILLO,measles,5,0,3,0,0
12,24,female,rating_12_0636,perceptual_strength_rating,MORBOSO,morbid,4,0,0,0,3
12,24,female,rating_12_0637,perceptual_strength_rating,MORTE,death,5,0,0,0,2
12,24,female,rating_12_0638,perceptual_strength_rating,MORTO,dead,5,0,1,4,3
12,24,female,rating_12_0639,perceptual_strength_rating,MOTIVO,tune,4,0,0,0,5
12,24,female,rating_12_0640,perceptual_strength_rating,MOTOCICLETTA,motorcycle,5,0,4,0,5
12,24,female,rating_12_0641,perceptual_strength_rating,MOTORE,engine,5,0,4,0,4
12,24,female,rating_12_0642,perceptual_strength_rating,MUCCA,cow,5,4,5,4,5
12,24,female,rating_12_0643,perceptual_strength_rating,MUCO,mucus,5,0,5,0,0
12,24,female,rating_12_0644,perceptual_strength_rating,MUFFA,fungus,5,0,4,3,0
12,24,female,rating_12_0645,perceptual_strength_rating,MUFFIN,muffin,5,5,5,5,0
12,24,female,rating_12_0646,perceptual_strength_rating,MULINO,windmill,5,0,4,0,3
12,24,female,rating_12_0647,perceptual_strength_rating,MURO,wall,5,0,5,0,0
12,24,female,rating_12_0648,perceptual_strength_rating,MUSCOLOSO,muscular,5,0,5,0,0
12,24,female,rating_12_0649,perceptual_strength_rating,MUSEO,museum,5,0,3,0,3
12,24,female,rating_12_0650,perceptual_strength_rating,MUSICA,music,4,0,0,0,5
12,24,female,rating_12_0651,perceptual_strength_rating,MUTAZIONE,mutation,5,0,5,0,0
12,24,female,rating_12_0652,perceptual_strength_rating,MUTILARE,mutilate,5,0,4,0,3
12,24,female,rating_12_0653,perceptual_strength_rating,NARCOTICO,narcotic,4,0,1,0,0
12,24,female,rating_12_0654,perceptual_strength_rating,NASCONDERE,hide,5,0,0,0,0
12,24,female,rating_12_0655,perceptual_strength_rating,NASO,nose,5,0,5,0,0
12,24,female,rating_12_0656,perceptual_strength_rating,NATALE,christmas,5,5,5,5,5
12,24,female,rating_12_0657,perceptual_strength_rating,NATURA,nature,5,2,3,4,2
12,24,female,rating_12_0658,perceptual_strength_rating,NATURALE,natural,5,5,5,5,5
12,24,female,rating_12_0659,perceptual_strength_rating,NAVE,ship,5,0,5,0,5
12,24,female,rating_12_0660,perceptual_strength_rating,NEGLIGENZA,neglect,5,0,0,0,3
12,24,female,rating_12_0661,perceptual_strength_rating,NEONATO,infant,5,0,5,3,5
12,24,female,rating_12_0662,perceptual_strength_rating,NERO,black,5,0,0,0,0
12,24,female,rating_12_0663,perceptual_strength_rating,NERVOSO,nervous,4,0,0,0,4
12,24,female,rating_12_0664,perceptual_strength_rating,NETTARE,nectar,5,2,0,4,0
12,24,female,rating_12_0665,perceptual_strength_rating,NEVE,snow,5,0,4,0,0
12,24,female,rating_12_0666,perceptual_strength_rating,NEVROTICO,neurotic,5,0,0,0,5
12,24,female,rating_12_0667,perceptual_strength_rating,NODO,knot,5,0,5,0,0
12,24,female,rating_12_0668,perceptual_strength_rating,NOIA,ennui,5,0,0,0,4
12,24,female,rating_12_0669,perceptual_strength_rating,NOME,name,5,0,0,0,5
12,24,female,rating_12_0670,perceptual_strength_rating,NOTIZIE,news,5,0,0,0,5
12,24,female,rating_12_0671,perceptual_strength_rating,NUDO,nude,5,0,5,0,0
12,24,female,rating_12_0672,perceptual_strength_rating,NUOTATORE,swimmer,5,0,0,0,3
12,24,female,rating_12_0673,perceptual_strength_rating,NUTRIRE,nourish,4,0,4,0,4
12,24,female,rating_12_0674,perceptual_strength_rating,NUVOLE,clouds,5,0,0,0,0
12,24,female,rating_12_0675,perceptual_strength_rating,NUVOLOSO,overcast,5,0,0,0,0
12,24,female,rating_12_0676,perceptual_strength_rating,OBBEDIRE,obey,5,0,0,0,5
12,24,female,rating_12_0677,perceptual_strength_rating,OBESITÀ,obesity,5,0,5,0,0
12,24,female,rating_12_0678,perceptual_strength_rating,OBITORIO,morgue,5,0,3,4,0
12,24,female,rating_12_0679,perceptual_strength_rating,OCCHIO,eye,5,0,5,0,0
12,24,female,rating_12_0680,perceptual_strength_rating,OCCHIOLINO,wink,5,0,0,0,0
12,24,female,rating_12_0681,perceptual_strength_rating,OCEANO,ocean,5,0,2,0,3
12,24,female,rating_12_0682,perceptual_strength_rating,ODIO,hate,3,0,0,0,4
12,24,female,rating_12_0683,perceptual_strength_rating,ODIOSO,obnoxious,5,5,2,2,5
12,24,female,rating_12_0684,perceptual_strength_rating,OFFENDERE,offend,4,0,0,0,4
12,24,female,rating_12_0685,perceptual_strength_rating,OFFENDERSI,resent,4,0,0,0,5
12,24,female,rating_12_0686,perceptual_strength_rating,OMBRA,shadow,5,0,0,0,0
12,24,female,rating_12_0687,perceptual_strength_rating,OMBRELLO,umbrella,5,0,5,0,3
12,24,female,rating_12_0688,perceptual_strength_rating,OMICIDA,murderer,5,0,0,0,3
12,24,female,rating_12_0689,perceptual_strength_rating,ONESTO,honest,2,0,0,0,5
12,24,female,rating_12_0690,perceptual_strength_rating,ONORE,honor,2,0,0,0,4
12,24,female,rating_12_0691,perceptual_strength_rating,OPINIONE,opinion,3,0,0,0,5
12,24,female,rating_12_0692,perceptual_strength_rating,OPPRESSO,burdened,3,0,0,0,4
12,24,female,rating_12_0693,perceptual_strength_rating,OPUSCOLO,pamphlet,5,0,4,0,0
12,24,female,rating_12_0694,perceptual_strength_rating,OPZIONE,option,4,0,0,0,4
12,24,female,rating_12_0695,perceptual_strength_rating,ORCHESTRA,orchestra,5,0,0,0,5
12,24,female,rating_12_0696,perceptual_strength_rating,ORCHIDEA,orchid,5,0,4,4,0
12,24,female,rating_12_0697,perceptual_strength_rating,ORDINATO,tidy,5,0,4,0,0
12,24,female,rating_12_0698,perceptual_strength_rating,ORECCHIO,ear,5,0,5,0,0
12,24,female,rating_12_0699,perceptual_strength_rating,ORGASMO,orgasm,5,0,5,0,5
12,24,female,rating_12_0700,perceptual_strength_rating,ORGOGLIO,pride,4,0,0,0,4
12,24,female,rating_12_0701,perceptual_strength_rating,ORGOGLIOSO,proud,0,0,0,0,4
12,24,female,rating_12_0702,perceptual_strength_rating,ORO,gold,5,0,2,0,0
12,24,female,rating_12_0703,perceptual_strength_rating,OROLOGIO,clock,5,0,5,0,4
12,24,female,rating_12_0704,perceptual_strength_rating,ORRIBILE,dreadful,5,0,0,0,5
12,24,female,rating_12_0705,perceptual_strength_rating,ORRORE,horror,4,0,0,0,4
12,24,female,rating_12_0706,perceptual_strength_rating,OSCENO,obscene,5,0,0,0,5
12,24,female,rating_12_0707,perceptual_strength_rating,OSPEDALE,hospital,5,0,2,3,4
12,24,female,rating_12_0708,perceptual_strength_rating,OSSESSIONE,obsession,3,0,0,0,3
12,24,female,rating_12_0709,perceptual_strength_rating,OSTACOLARE,hinder,5,0,0,0,5
12,24,female,rating_12_0710,perceptual_strength_rating,OSTAGGIO,hostage,5,0,0,0,3
12,24,female,rating_12_0711,perceptual_strength_rating,OSTILE,hostile,5,0,0,0,3
12,24,female,rating_12_0712,perceptual_strength_rating,OTTIMISMO,optimism,4,0,0,0,4
12,24,female,rating_12_0713,perceptual_strength_rating,PACE,peace,5,0,0,0,5
12,24,female,rating_12_0714,perceptual_strength_rating,PADELLA,pan,5,,5,,4
12,24,female,rating_12_0715,perceptual_strength_rating,PADRE,father,5,0,5,2,5
12,24,female,rating_12_0716,perceptual_strength_rating,PALAZZO,palace,5,0,5,0,0
12,24,female,rating_12_0717,perceptual_strength_rating,PALETTA,dustpan,5,0,5,0,0
12,24,female,rating_12_0718,perceptual_strength_rating,PALLOTTOLA,bullet,5,0,5,0,0
12,24,female,rating_12_0719,perceptual_strength_rating,PALUDE,swamp,5,0,0,0,0
12,24,female,rating_12_0720,perceptual_strength_rating,PANCA,bench,5,0,5,0,0
12,24,female,rating_12_0721,perceptual_strength_rating,PANICO,panic,5,0,0,0,5
12,24,female,rating_12_0722,perceptual_strength_rating,PANTALONE,trouser,5,0,5,0,0
12,24,female,rating_12_0723,perceptual_strength_rating,PARADISO,paradise,3,0,0,0,3
12,24,female,rating_12_0724,perceptual_strength_rating,PARALISI,paralysis,5,0,0,0,0
12,24,female,rating_12_0725,perceptual_strength_rating,PARTE,part,5,0,3,0,0
12,24,female,rating_12_0726,perceptual_strength_rating,PASSAGGIO,passage,5,0,0,0,0
12,24,female,rating_12_0727,perceptual_strength_rating,PASSIONE,passion,4,0,0,0,4
12,24,female,rating_12_0728,perceptual_strength_rating,PASTA,pasta,5,5,5,5,0
12,24,female,rating_12_0729,perceptual_strength_rating,PASTELLO,pastel,5,0,5,0,0
12,24,female,rating_12_0730,perceptual_strength_rating,PASTICCIO,pie,4,0,0,0,4
12,24,female,rating_12_0731,perceptual_strength_rating,PATRIOTA,patriot,4,0,0,0,4
12,24,female,rating_12_0732,perceptual_strength_rating,PAURA,fear,5,0,0,0,4
12,24,female,rating_12_0733,perceptual_strength_rating,PAVIMENTO,floor,5,0,5,0,0
12,24,female,rating_12_0734,perceptual_strength_rating,PAZIENTE,patient,4,0,0,0,4
12,24,female,rating_12_0735,perceptual_strength_rating,PAZZO,insane,5,0,0,0,5
12,24,female,rating_12_0736,perceptual_strength_rating,PECCAMINOSO,sinful,5,0,3,0,5
12,24,female,rating_12_0737,perceptual_strength_rating,PECCATO,sin,3,0,0,0,3
12,24,female,rating_12_0738,perceptual_strength_rating,PELLICCIA,fur,5,0,5,0,0
12,24,female,rating_12_0739,perceptual_strength_rating,PENA,pain,3,0,0,0,4
12,24,female,rating_12_0740,perceptual_strength_rating,PENALITÀ,penalty,4,0,0,0,4
12,24,female,rating_12_0741,perceptual_strength_rating,PENE,penis,5,5,5,4,0
12,24,female,rating_12_0742,perceptual_strength_rating,PENNA,pen,5,0,5,0,0
12,24,female,rating_12_0743,perceptual_strength_rating,PENSIERO,thought,3,0,,0,5
12,24,female,rating_12_0744,perceptual_strength_rating,PENSIEROSO,thoughtful,4,0,0,0,0
12,24,female,rating_12_0745,perceptual_strength_rating,PENTITO,repentant,3,0,0,0,5
12,24,female,rating_12_0746,perceptual_strength_rating,PENTOLA,pot,5,0,5,0,0
12,24,female,rating_12_0747,perceptual_strength_rating,PERDENTE,loser,4,0,0,0,4
12,24,female,rating_12_0748,perceptual_strength_rating,PERFEZIONE,perfection,4,0,0,0,0
12,24,female,rating_12_0749,perceptual_strength_rating,PERICOLO,danger,5,0,0,0,4
12,24,female,rating_12_0750,perceptual_strength_rating,PERSO,lost,4,0,0,0,0
12,24,female,rating_12_0751,perceptual_strength_rating,PERSONA,person,5,0,5,4,5
12,24,female,rating_12_0752,perceptual_strength_rating,PERSPICACIA,wit,0,0,0,0,4
12,24,female,rating_12_0753,perceptual_strength_rating,PERVERTITO,pervert,4,0,0,0,5
12,24,female,rating_12_0754,perceptual_strength_rating,PESCE,fish,5,5,5,5,3
12,24,female,rating_12_0755,perceptual_strength_rating,PESSIMISMO,gloom,0,0,0,0,5
12,24,female,rating_12_0756,perceptual_strength_rating,PESTE,pest,4,0,0,0,0
12,24,female,rating_12_0757,perceptual_strength_rating,PETTEGOLEZZO,gossip,0,0,0,0,5
12,24,female,rating_12_0758,perceptual_strength_rating,PIACERE,pleasure,4,0,0,0,4
12,24,female,rating_12_0759,perceptual_strength_rating,PIANTA,plant,5,0,5,0,0
12,24,female,rating_12_0760,perceptual_strength_rating,PIATTO,plate,5,0,5,0,0
12,24,female,rating_12_0761,perceptual_strength_rating,PIAZZA,square,5,0,2,0,3
12,24,female,rating_12_0762,perceptual_strength_rating,PIDOCCHI,lice,4,0,0,0,0
12,24,female,rating_12_0763,perceptual_strength_rating,PIEDE,foot,5,0,5,4,0
12,24,female,rating_12_0764,perceptual_strength_rating,PIETÀ,pity,4,0,0,0,4
12,24,female,rating_12_0765,perceptual_strength_rating,PIGRO,lazy,5,0,0,0,5
12,24,female,rating_12_0766,perceptual_strength_rating,PINO,pine,5,0,5,0,0
12,24,female,rating_12_0767,perceptual_strength_rating,PIOGGIA,rain,5,2,5,0,5
12,24,female,rating_12_0768,perceptual_strength_rating,PISTOLA,pistol,5,0,5,0,5
12,24,female,rating_12_0769,perceptual_strength_rating,PITONE,python,5,0,5,0,2
12,24,female,rating_12_0770,perceptual_strength_rating,PITTURARE,paint,5,0,4,4,4
12,24,female,rating_12_0771,perceptual_strength_rating,PIZZA,pizza,5,5,5,5,0
12,24,female,rating_12_0772,perceptual_strength_rating,PIZZICOTTO,pinch,5,0,4,0,1
12,24,female,rating_12_0773,perceptual_strength_rating,POESIA,poetry,5,0,0,0,5
12,24,female,rating_12_0774,perceptual_strength_rating,POLTRONA,armchair,5,0,5,0,3
12,24,female,rating_12_0775,perceptual_strength_rating,PORTA,door,5,0,5,0,3
12,24,female,rating_12_0776,perceptual_strength_rating,POSACENERE,ashtray,5,0,5,5,0
12,24,female,rating_12_0777,perceptual_strength_rating,POSSENTE,mighty,5,0,4,0,3
12,24,female,rating_12_0778,perceptual_strength_rating,POSSIBILITÀ,chance,4,0,0,0,5
12,24,female,rating_12_0779,perceptual_strength_rating,POSTA,mail,5,0,4,0,0
12,24,female,rating_12_0780,perceptual_strength_rating,POSTER,poster,5,0,4,0,0
12,24,female,rating_12_0781,perceptual_strength_rating,POTENTE,powerful,4,0,0,0,4
12,24,female,rating_12_0782,perceptual_strength_rating,POTENZA,power,5,0,0,0,3
12,24,female,rating_12_0783,perceptual_strength_rating,POVERTÀ,poverty,5,0,2,0,3
12,24,female,rating_12_0784,perceptual_strength_rating,PRATERIA,prairie,5,0,4,1,0
12,24,female,rating_12_0785,perceptual_strength_rating,PRATO,lawn,5,0,5,0,0
12,24,female,rating_12_0786,perceptual_strength_rating,PRECIPIZIO,cliff,5,0,2,0,0
12,24,female,rating_12_0787,perceptual_strength_rating,PREOCCUPATO,troubled,4,0,0,0,4
12,24,female,rating_12_0788,perceptual_strength_rating,PRESSIONE,pressure,3,0,0,0,2
12,24,female,rating_12_0789,perceptual_strength_rating,PRESTIGIO,prestige,3,0,0,0,3
12,24,female,rating_12_0790,perceptual_strength_rating,PRETE,priest,5,0,0,0,4
12,24,female,rating_12_0791,perceptual_strength_rating,PRIGIONE,prison,5,0,3,0,4
12,24,female,rating_12_0792,perceptual_strength_rating,PRIMAVERA,spring,4,0,0,3,3
12,24,female,rating_12_0793,perceptual_strength_rating,PRIVACY,privacy,0,0,0,0,3
12,24,female,rating_12_0794,perceptual_strength_rating,PROBLEMA,trouble,5,0,0,0,5
12,24,female,rating_12_0795,perceptual_strength_rating,PROFITTO,profit,4,0,0,0,3
12,24,female,rating_12_0796,perceptual_strength_rating,PROFUMO,perfume,4,0,3,5,3
12,24,female,rating_12_0797,perceptual_strength_rating,PROGRESSO,progress,4,0,0,0,4
12,24,female,rating_12_0798,perceptual_strength_rating,PROMOZIONE,promotion,5,0,0,0,5
12,24,female,rating_12_0799,perceptual_strength_rating,PROSTITUTA,whore,5,0,0,0,4
12,24,female,rating_12_0800,perceptual_strength_rating,PROTETTO,protected,5,0,2,0,0
12,24,female,rating_12_0801,perceptual_strength_rating,PUGILE,boxer,5,0,3,0,3
12,24,female,rating_12_0802,perceptual_strength_rating,PUGNALE,dagger,5,0,5,0,0
12,24,female,rating_12_0803,perceptual_strength_rating,PUNGENTE,pungent,5,0,5,0,4
12,24,female,rating_12_0804,perceptual_strength_rating,PUNIZIONE,punishment,4,0,0,0,5
12,24,female,rating_12_0805,perceptual_strength_rating,PUNTURA,prick,5,0,5,0,0
12,24,female,rating_12_0806,perceptual_strength_rating,PUS,pus,5,0,5,1,0
12,24,female,rating_12_0807,perceptual_strength_rating,PUTRIDO,putrid,5,0,3,4,0
12,24,female,rating_12_0808,perceptual_strength_rating,PUTTANA,hooker,5,0,0,0,5
12,24,female,rating_12_0809,perceptual_strength_rating,PUZZA,stink,0,0,0,5,0
12,24,female,rating_12_0810,perceptual_strength_rating,QUADERNO,copybook,5,0,5,2,3
12,24,female,rating_12_0811,perceptual_strength_rating,QUADRO,picture,5,0,5,0,0
12,24,female,rating_12_0812,perceptual_strength_rating,QUALITÀ,quality,5,3,3,3,4
12,24,female,rating_12_0813,perceptual_strength_rating,QUARTO,quart,5,0,5,0,5
12,24,female,rating_12_0814,perceptual_strength_rating,QUERCIA,oak,5,0,5,0,0
12,24,female,rating_12_0815,perceptual_strength_rating,RABBIA,rabies,5,0,0,0,5
12,24,female,rating_12_0816,perceptual_strength_rating,RADIATORE,radiator,4,0,3,0,0
12,24,female,rating_12_0817,perceptual_strength_rating,RADIO,radio,5,0,5,0,5
12,24,female,rating_12_0818,perceptual_strength_rating,RADIOSO,radiant,5,0,0,0,0
12,24,female,rating_12_0819,perceptual_strength_rating,RAGAZZA,girl,5,0,5,0,5
12,24,female,rating_12_0820,perceptual_strength_rating,RAGAZZINI,kids,5,0,5,0,5
12,24,female,rating_12_0821,perceptual_strength_rating,RAGAZZO,boy,5,0,4,0,0
12,24,female,rating_12_0822,perceptual_strength_rating,RAGGOMITOLARSI,snuggle,4,0,3,0,0
12,24,female,rating_12_0823,perceptual_strength_rating,RAGNO,spider,5,0,5,0,0
12,24,female,rating_12_0824,perceptual_strength_rating,RAMMARICATO,regretful,4,0,0,0,4
12,24,female,rating_12_0825,perceptual_strength_rating,RANA,frog,5,0,4,0,4
12,24,female,rating_12_0826,perceptual_strength_rating,RANCIDO,rancid,4,5,3,5,0
12,24,female,rating_12_0827,perceptual_strength_rating,RAPIDO,swift,5,0,0,0,4
12,24,female,rating_12_0828,perceptual_strength_rating,RAPIMENTO,abduction,5,0,0,0,3
12,24,female,rating_12_0829,perceptual_strength_rating,RAPINATORE,robber,5,0,0,0,5
12,24,female,rating_12_0830,perceptual_strength_rating,RAPPORTO_SESSUALE,intercourse,5,0,0,0,5
12,24,female,rating_12_0831,perceptual_strength_rating,RASOIO,razor,5,0,5,0,4
12,24,female,rating_12_0832,perceptual_strength_rating,RATTO,rat,5,0,0,0,4
12,24,female,rating_12_0833,perceptual_strength_rating,RE,king,5,,,,4
12,24,female,rating_12_0834,perceptual_strength_rating,REGALO,gift,5,0,5,0,2
12,24,female,rating_12_0835,perceptual_strength_rating,REGINA,queen,5,0,0,0,4
12,24,female,rating_12_0836,perceptual_strength_rating,RESPINTO,rejected,5,0,0,0,5
12,24,female,rating_12_0837,perceptual_strength_rating,RETTILE,reptile,5,0,4,0,0
12,24,female,rating_12_0838,perceptual_strength_rating,REVOLVER,revolver,5,0,5,0,5
12,24,female,rating_12_0839,perceptual_strength_rating,RIBELLE,defiant,5,0,0,0,5
12,24,female,rating_12_0840,perceptual_strength_rating,RICATTO,blackmail,4,0,0,0,5
12,24,female,rating_12_0841,perceptual_strength_rating,RICCHEZZE,riches,5,0,0,0,0
12,24,female,rating_12_0842,perceptual_strength_rating,RICCO,wealthy,5,0,0,0,0
12,24,female,rating_12_0843,perceptual_strength_rating,RICOMPENSA,reward,5,0,1,0,4
12,24,female,rating_12_0844,perceptual_strength_rating,RICONOSCENTE,thankful,4,0,0,0,4
12,24,female,rating_12_0845,perceptual_strength_rating,RICORDI,memories,5,5,5,5,5
12,24,female,rating_12_0846,perceptual_strength_rating,RIDICOLO,ridicule,5,0,0,0,5
12,24,female,rating_12_0847,perceptual_strength_rating,RIFIUTO,trash,4,0,2,5,4
12,24,female,rating_12_0848,perceptual_strength_rating,RIGHELLO,ruler,5,0,5,0,0
12,24,female,rating_12_0849,perceptual_strength_rating,RIGIDO,rigid,5,0,5,0,0
12,24,female,rating_12_0850,perceptual_strength_rating,RILASSATO,relaxed,4,0,0,0,4
12,24,female,rating_12_0851,perceptual_strength_rating,RINFRESCO,refreshment,5,5,2,2,1
12,24,female,rating_12_0852,perceptual_strength_rating,RIPARATO,sheltered,5,0,0,0,0
12,24,female,rating_12_0853,perceptual_strength_rating,RISATA,laughter,5,0,0,0,5
12,24,female,rating_12_0854,perceptual_strength_rating,RISERVATO,reserved,4,0,0,0,4
12,24,female,rating_12_0855,perceptual_strength_rating,RISPETTO,respect,4,0,0,0,4
12,24,female,rating_12_0856,perceptual_strength_rating,RISPETTOSO,respectful,0,0,0,0,5
12,24,female,rating_12_0857,perceptual_strength_rating,RISPOSTA,answer,5,0,0,0,5
12,24,female,rating_12_0858,perceptual_strength_rating,RISTORANTE,restaurant,5,3,4,0,5
12,24,female,rating_12_0859,perceptual_strength_rating,RISULTATO,achievement,5,0,0,0,4
12,24,female,rating_12_0860,perceptual_strength_rating,RITARDATO,delayed,4,0,0,0,4
12,24,female,rating_12_0861,perceptual_strength_rating,RIUNIONE,reunion,5,0,0,0,5
12,24,female,rating_12_0862,perceptual_strength_rating,RIVERENTE,reverent,5,0,0,0,3
12,24,female,rating_12_0863,perceptual_strength_rating,RIVISTA,journal,5,0,5,2,0
12,24,female,rating_12_0864,perceptual_strength_rating,RIVOLTA,revolt,5,0,0,0,5
12,24,female,rating_12_0865,perceptual_strength_rating,RIVOLTELLA,gun,5,0,5,0,5
12,24,female,rating_12_0866,perceptual_strength_rating,ROCCIA,rock,5,0,5,0,3
12,24,female,rating_12_0867,perceptual_strength_rating,ROMANTICO,romantic,5,0,0,0,5
12,24,female,rating_12_0868,perceptual_strength_rating,ROSA,rose,5,0,0,0,0
12,24,female,rating_12_0869,perceptual_strength_rating,ROSSO,red,5,5,5,5,5
12,24,female,rating_12_0870,perceptual_strength_rating,ROTTO,broken,5,0,5,0,0
12,24,female,rating_12_0871,perceptual_strength_rating,ROVENTE,scorching,5,0,5,0,2
12,24,female,rating_12_0872,perceptual_strength_rating,RUMOROSO,noisy,3,0,0,0,5
12,24,female,rating_12_0873,perceptual_strength_rating,RUVIDO,rough,5,0,5,0,2
12,24,female,rating_12_0874,perceptual_strength_rating,SAGGIO,wise,3,0,0,0,4
12,24,female,rating_12_0875,perceptual_strength_rating,SALICE,willow,5,0,4,1,1
12,24,female,rating_12_0876,perceptual_strength_rating,SALUTARE,greet,4,3,0,0,0
12,24,female,rating_12_0877,perceptual_strength_rating,SALUTE,health,3,0,0,0,0
12,24,female,rating_12_0878,perceptual_strength_rating,SALUTO,salute,5,0,3,0,5
12,24,female,rating_12_0879,perceptual_strength_rating,SALVARE,save,5,0,0,0,3
12,24,female,rating_12_0880,perceptual_strength_rating,SALVATAGGIO,rescue,5,0,0,0,3
12,24,female,rating_12_0881,perceptual_strength_rating,SALVATORE,savior,4,0,0,0,4
12,24,female,rating_12_0882,perceptual_strength_rating,SANGUINOSO,bloody,5,0,3,0,0
12,24,female,rating_12_0883,perceptual_strength_rating,SANTO,saint,2,0,0,0,2
12,24,female,rating_12_0884,perceptual_strength_rating,SBALORDITO,awed,5,0,0,0,5
12,24,female,rating_12_0885,perceptual_strength_rating,SCALA,stairs,5,0,5,0,0
12,24,female,rating_12_0886,perceptual_strength_rating,SCANDALO,scandal,4,0,0,0,5
12,24,female,rating_12_0887,perceptual_strength_rating,SCARAFAGGIO,roach,5,0,5,0,2
12,24,female,rating_12_0888,perceptual_strength_rating,SCARPA,shoe,5,0,5,0,3
12,24,female,rating_12_0889,perceptual_strength_rating,SCETTICO,skeptical,3,0,0,0,4
12,24,female,rating_12_0890,perceptual_strength_rating,SCHERZO,joke,5,0,0,0,5
12,24,female,rating_12_0891,perceptual_strength_rating,SCHIACCIATO,crushed,5,,5,0,3
12,24,female,rating_12_0892,perceptual_strength_rating,SCHIAFFO,slap,5,0,5,0,4
12,24,female,rating_12_0893,perceptual_strength_rating,SCHIAVO,slave,5,0,2,0,5
12,24,female,rating_12_0894,perceptual_strength_rating,SCHIUMA,foam,5,2,5,0,2
12,24,female,rating_12_0895,perceptual_strength_rating,SCHIVO,shy,4,0,0,0,4
12,24,female,rating_12_0896,perceptual_strength_rating,SCIARPA,scarf,5,0,5,0,0
12,24,female,rating_12_0897,perceptual_strength_rating,SCIMMIA,monkey,5,0,5,0,5
12,24,female,rating_12_0898,perceptual_strength_rating,SCIOCCHEZZA,nonsense,0,0,0,0,5
12,24,female,rating_12_0899,perceptual_strength_rating,SCIOCCO,silly,3,0,0,0,5
12,24,female,rating_12_0900,perceptual_strength_rating,SCODELLA,bowl,5,0,5,0,1
12,24,female,rating_12_0901,perceptual_strength_rating,SCOLAPASTA,colander,5,0,5,0,0
12,24,female,rating_12_0902,perceptual_strength_rating,SCOLORINA,ink_remover,5,0,5,5,0
12,24,female,rating_12_0903,perceptual_strength_rating,SCONFITTO,defeated,5,0,0,0,4
12,24,female,rating_12_0904,perceptual_strength_rating,SCOOTER,scooter,5,0,5,0,5
12,24,female,rating_12_0905,perceptual_strength_rating,SCORAGGIATO,discouraged,4,0,0,0,4
12,24,female,rating_12_0906,perceptual_strength_rating,SCORBUTO,scurvy,4,0,0,0,0
12,24,female,rating_12_0907,perceptual_strength_rating,SCORIE,waste,4,0,4,2,0
12,24,female,rating_12_0908,perceptual_strength_rating,SCORPIONE,scorpion,5,0,4,0,0
12,24,female,rating_12_0909,perceptual_strength_rating,SCRITTORE,writer,5,0,0,0,2
12,24,female,rating_12_0910,perceptual_strength_rating,SCRIVANIA,desk,5,0,5,0,0
12,24,female,rating_12_0911,perceptual_strength_rating,SCULACCIATA,spanking,5,0,4,0,4
12,24,female,rating_12_0912,perceptual_strength_rating,SCUSA,excuse,2,0,0,0,5
12,24,female,rating_12_0913,perceptual_strength_rating,SDEGNOSO,disdainful,3,0,0,0,3
12,24,female,rating_12_0914,perceptual_strength_rating,SEDIA,chair,5,0,5,0,2
12,24,female,rating_12_0915,perceptual_strength_rating,SEDILE,seat,5,0,5,0,0
12,24,female,rating_12_0916,perceptual_strength_rating,SENO,breast,5,0,5,0,0
