WorkerId,WorkTimeInSeconds,correct,item,zone,RT
AA8O3Z9L0FSW1,2503,6,3,72,224
AA8O3Z9L0FSW1,2503,6,3,73,352
AA8O3Z9L0FSW1,2503,6,3,74,336
AA8O3Z9L0FSW1,2503,6,3,75,256
AA8O3Z9L0FSW1,2503,6,3,76,224
AA8O3Z9L0FSW1,2503,6,3,77,176
AA8O3Z9L0FSW1,2503,6,3,78,192
AA8O3Z9L0FSW1,2503,6,3,79,592
AA8O3Z9L0FSW1,2503,6,3,80,384
AA8O3Z9L0FSW1,2503,6,3,81,352
AA8O3Z9L0FSW1,2503,6,3,82,250
AA8O3Z9L0FSW1,2503,6,3,83,870
AA8O3Z9L0FSW1,2503,6,3,84,928
AA8O3Z9L0FSW1,2503,6,3,85,608
AA8O3Z9L0FSW1,2503,6,3,86,448
AA8O3Z9L0FSW1,2503,6,3,87,336
AA8O3Z9L0FSW1,2503,6,3,88,512
AA8O3Z9L0FSW1,2503,6,3,89,432
AA8O3Z9L0FSW1,2503,6,3,90,496
AA8O3Z9L0FSW1,2503,6,3,91,336
AA8O3Z9L0FSW1,2503,6,3,92,336
AA8O3Z9L0FSW1,2503,6,3,93,480
AA8O3Z9L0FSW1,2503,6,3,94,352
AA8O3Z9L0FSW1,2503,6,3,95,1312
AA8O3Z9L0FSW1,2503,6,3,96,944
AA8O3Z9L0FSW1,2503,6,3,97,417
AA8O3Z9L0FSW1,2503,6,3,98,288
AA8O3Z9L0FSW1,2503,6,3,99,304
AA8O3Z9L0FSW1,2503,6,3,100,320
AA8O3Z9L0FSW1,2503,6,3,101,480
AA8O3Z9L0FSW1,2503,6,3,102,335
AA8O3Z9L0FSW1,2503,6,3,103,320
AA8O3Z9L0FSW1,2503,6,3,104,288
AA8O3Z9L0FSW1,2503,6,3,105,432
AA8O3Z9L0FSW1,2503,6,3,106,448
AA8O3Z9L0FSW1,2503,6,3,107,240
AA8O3Z9L0FSW1,2503,6,3,108,240
AA8O3Z9L0FSW1,2503,6,3,109,592
AA8O3Z9L0FSW1,2503,6,3,110,432
AA8O3Z9L0FSW1,2503,6,3,111,320
AA8O3Z9L0FSW1,2503,6,3,112,288
AA8O3Z9L0FSW1,2503,6,3,113,640
AA8O3Z9L0FSW1,2503,6,3,114,448
AA8O3Z9L0FSW1,2503,6,3,115,272
AA8O3Z9L0FSW1,2503,6,3,116,480
AA8O3Z9L0FSW1,2503,6,3,117,416
AA8O3Z9L0FSW1,2503,6,3,118,464
AA8O3Z9L0FSW1,2503,6,3,119,368
AA8O3Z9L0FSW1,2503,6,3,120,256
AA8O3Z9L0FSW1,2503,6,3,121,304
AA8O3Z9L0FSW1,2503,6,3,122,304
AA8O3Z9L0FSW1,2503,6,3,123,384
AA8O3Z9L0FSW1,2503,6,3,124,336
AA8O3Z9L0FSW1,2503,6,3,125,416
AA8O3Z9L0FSW1,2503,6,3,126,400
AA8O3Z9L0FSW1,2503,6,3,127,384
AA8O3Z9L0FSW1,2503,6,3,128,480
AA8O3Z9L0FSW1,2503,6,3,129,352
AA8O3Z9L0FSW1,2503,6,3,130,288
AA8O3Z9L0FSW1,2503,6,3,131,320
AA8O3Z9L0FSW1,2503,6,3,132,784
AA8O3Z9L0FSW1,2503,6,3,133,352
AA8O3Z9L0FSW1,2503,6,3,134,288
AA8O3Z9L0FSW1,2503,6,3,135,400
AA8O3Z9L0FSW1,2503,6,3,136,304
AA8O3Z9L0FSW1,2503,6,3,137,352
AA8O3Z9L0FSW1,2503,6,3,138,304
AA8O3Z9L0FSW1,2503,6,3,139,320
AA8O3Z9L0FSW1,2503,6,3,140,249
AA8O3Z9L0FSW1,2503,6,3,141,295
AA8O3Z9L0FSW1,2503,6,3,142,512
AA8O3Z9L0FSW1,2503,6,3,143,304
AA8O3Z9L0FSW1,2503,6,3,144,160
AA8O3Z9L0FSW1,2503,6,3,145,176
AA8O3Z9L0FSW1,2503,6,3,146,545
AA8O3Z9L0FSW1,2503,6,3,147,496
AA8O3Z9L0FSW1,2503,6,3,148,240
AA8O3Z9L0FSW1,2503,6,3,149,175
AA8O3Z9L0FSW1,2503,6,3,150,640
AA8O3Z9L0FSW1,2503,6,3,151,480
AA8O3Z9L0FSW1,2503,6,3,152,352
AA8O3Z9L0FSW1,2503,6,3,153,256
AA8O3Z9L0FSW1,2503,6,3,154,416
AA8O3Z9L0FSW1,2503,6,3,155,320
AA8O3Z9L0FSW1,2503,6,3,156,256
AA8O3Z9L0FSW1,2503,6,3,157,352
AA8O3Z9L0FSW1,2503,6,3,158,464
AA8O3Z9L0FSW1,2503,6,3,159,304
AA8O3Z9L0FSW1,2503,6,3,160,304
AA8O3Z9L0FSW1,2503,6,3,161,528
AA8O3Z9L0FSW1,2503,6,3,162,464
AA8O3Z9L0FSW1,2503,6,3,163,304
AA8O3Z9L0FSW1,2503,6,3,164,400
AA8O3Z9L0FSW1,2503,6,3,165,352
AA8O3Z9L0FSW1,2503,6,3,166,368
AA8O3Z9L0FSW1,2503,6,3,167,272
AA8O3Z9L0FSW1,2503,6,3,168,240
AA8O3Z9L0FSW1,2503,6,3,169,320
AA8O3Z9L0FSW1,2503,6,3,170,272
AA8O3Z9L0FSW1,2503,6,3,171,224
AA8O3Z9L0FSW1,2503,6,3,172,240
AA8O3Z9L0FSW1,2503,6,3,173,256
AA8O3Z9L0FSW1,2503,6,3,174,224
AA8O3Z9L0FSW1,2503,6,3,175,224
AA8O3Z9L0FSW1,2503,6,3,176,176
AA8O3Z9L0FSW1,2503,6,3,177,144
AA8O3Z9L0FSW1,2503,6,3,178,368
AA8O3Z9L0FSW1,2503,6,3,179,800
AA8O3Z9L0FSW1,2503,6,3,180,352
AA8O3Z9L0FSW1,2503,6,3,181,272
AA8O3Z9L0FSW1,2503,6,3,182,464
AA8O3Z9L0FSW1,2503,6,3,183,416
AA8O3Z9L0FSW1,2503,6,3,184,272
AA8O3Z9L0FSW1,2503,6,3,185,176
AA8O3Z9L0FSW1,2503,6,3,186,240
AA8O3Z9L0FSW1,2503,6,3,187,272
AA8O3Z9L0FSW1,2503,6,3,188,192
AA8O3Z9L0FSW1,2503,6,3,189,250
AA8O3Z9L0FSW1,2503,6,3,190,66
AA8O3Z9L0FSW1,2503,6,3,191,66
AA8O3Z9L0FSW1,2503,6,3,192,146
AA8O3Z9L0FSW1,2503,6,3,193,672
AA8O3Z9L0FSW1,2503,6,3,194,688
AA8O3Z9L0FSW1,2503,6,3,195,544
AA8O3Z9L0FSW1,2503,6,3,196,1089
AA8O3Z9L0FSW1,2503,6,3,197,416
AA8O3Z9L0FSW1,2503,6,3,198,272
AA8O3Z9L0FSW1,2503,6,3,199,224
AA8O3Z9L0FSW1,2503,6,3,200,192
AA8O3Z9L0FSW1,2503,6,3,201,224
AA8O3Z9L0FSW1,2503,6,3,202,352
AA8O3Z9L0FSW1,2503,6,3,203,399
AA8O3Z9L0FSW1,2503,6,3,204,544
AA8O3Z9L0FSW1,2503,6,3,205,496
AA8O3Z9L0FSW1,2503,6,3,206,384
AA8O3Z9L0FSW1,2503,6,3,207,256
AA8O3Z9L0FSW1,2503,6,3,208,256
AA8O3Z9L0FSW1,2503,6,3,209,224
AA8O3Z9L0FSW1,2503,6,3,210,832
AA8O3Z9L0FSW1,2503,6,3,211,416
AA8O3Z9L0FSW1,2503,6,3,212,384
AA8O3Z9L0FSW1,2503,6,3,213,448
AA8O3Z9L0FSW1,2503,6,3,214,368
AA8O3Z9L0FSW1,2503,6,3,215,496
AA8O3Z9L0FSW1,2503,6,3,216,640
AA8O3Z9L0FSW1,2503,6,3,217,560
AA8O3Z9L0FSW1,2503,6,3,218,656
AA8O3Z9L0FSW1,2503,6,3,219,400
AA8O3Z9L0FSW1,2503,6,3,220,336
AA8O3Z9L0FSW1,2503,6,3,221,256
AA8O3Z9L0FSW1,2503,6,3,222,224
AA8O3Z9L0FSW1,2503,6,3,223,256
AA8O3Z9L0FSW1,2503,6,3,224,416
AA8O3Z9L0FSW1,2503,6,3,225,352
AA8O3Z9L0FSW1,2503,6,3,226,384
AA8O3Z9L0FSW1,2503,6,3,227,480
AA8O3Z9L0FSW1,2503,6,3,228,464
AA8O3Z9L0FSW1,2503,6,3,229,256
AA8O3Z9L0FSW1,2503,6,3,230,208
AA8O3Z9L0FSW1,2503,6,3,231,240
AA8O3Z9L0FSW1,2503,6,3,232,224
AA8O3Z9L0FSW1,2503,6,3,233,416
AA8O3Z9L0FSW1,2503,6,3,234,288
AA8O3Z9L0FSW1,2503,6,3,235,336
AA8O3Z9L0FSW1,2503,6,3,236,368
AA8O3Z9L0FSW1,2503,6,3,237,368
AA8O3Z9L0FSW1,2503,6,3,238,672
AA8O3Z9L0FSW1,2503,6,3,239,400
AA8O3Z9L0FSW1,2503,6,3,240,272
AA8O3Z9L0FSW1,2503,6,3,241,272
AA8O3Z9L0FSW1,2503,6,3,242,225
AA8O3Z9L0FSW1,2503,6,3,243,432
AA8O3Z9L0FSW1,2503,6,3,244,688
AA8O3Z9L0FSW1,2503,6,3,245,368
AA8O3Z9L0FSW1,2503,6,3,246,255
AA8O3Z9L0FSW1,2503,6,3,247,1343
AA8O3Z9L0FSW1,2503,6,3,248,960
AA8O3Z9L0FSW1,2503,6,3,249,672
AA8O3Z9L0FSW1,2503,6,3,250,496
AA8O3Z9L0FSW1,2503,6,3,251,528
AA8O3Z9L0FSW1,2503,6,3,252,624
AA8O3Z9L0FSW1,2503,6,3,253,512
AA8O3Z9L0FSW1,2503,6,3,254,784
AA8O3Z9L0FSW1,2503,6,3,255,368
AA8O3Z9L0FSW1,2503,6,3,256,528
AA8O3Z9L0FSW1,2503,6,3,257,352
AA8O3Z9L0FSW1,2503,6,3,258,688
AA8O3Z9L0FSW1,2503,6,3,259,576
AA8O3Z9L0FSW1,2503,6,3,260,880
AA8O3Z9L0FSW1,2503,6,3,261,544
AA8O3Z9L0FSW1,2503,6,3,262,352
AA8O3Z9L0FSW1,2503,6,3,263,336
AA8O3Z9L0FSW1,2503,6,3,264,272
AA8O3Z9L0FSW1,2503,6,3,265,288
AA8O3Z9L0FSW1,2503,6,3,266,352
AA8O3Z9L0FSW1,2503,6,3,267,320
AA8O3Z9L0FSW1,2503,6,3,268,464
AA8O3Z9L0FSW1,2503,6,3,269,352
AA8O3Z9L0FSW1,2503,6,3,270,352
AA8O3Z9L0FSW1,2503,6,3,271,368
AA8O3Z9L0FSW1,2503,6,3,272,256
AA8O3Z9L0FSW1,2503,6,3,273,240
AA8O3Z9L0FSW1,2503,6,3,274,240
AA8O3Z9L0FSW1,2503,6,3,275,224
AA8O3Z9L0FSW1,2503,6,3,276,240
AA8O3Z9L0FSW1,2503,6,3,277,320
AA8O3Z9L0FSW1,2503,6,3,278,384
AA8O3Z9L0FSW1,2503,6,3,279,433
AA8O3Z9L0FSW1,2503,6,3,280,272
AA8O3Z9L0FSW1,2503,6,3,281,224
AA8O3Z9L0FSW1,2503,6,3,282,249
AA8O3Z9L0FSW1,2503,6,3,283,66
AA8O3Z9L0FSW1,2503,6,3,284,66
AA8O3Z9L0FSW1,2503,6,3,285,99
AA8O3Z9L0FSW1,2503,6,3,286,992
AA8O3Z9L0FSW1,2503,6,3,287,431
AA8O3Z9L0FSW1,2503,6,3,288,224
AA8O3Z9L0FSW1,2503,6,3,289,176
AA8O3Z9L0FSW1,2503,6,3,290,672
AA8O3Z9L0FSW1,2503,6,3,291,944
AA8O3Z9L0FSW1,2503,6,3,292,1072
AA8O3Z9L0FSW1,2503,6,3,293,368
AA8O3Z9L0FSW1,2503,6,3,294,272
AA8O3Z9L0FSW1,2503,6,3,295,288
AA8O3Z9L0FSW1,2503,6,3,296,368
AA8O3Z9L0FSW1,2503,6,3,297,336
AA8O3Z9L0FSW1,2503,6,3,298,256
AA8O3Z9L0FSW1,2503,6,3,299,272
AA8O3Z9L0FSW1,2503,6,3,300,320
AA8O3Z9L0FSW1,2503,6,3,301,304
AA8O3Z9L0FSW1,2503,6,3,302,250
AA8O3Z9L0FSW1,2503,6,3,303,214
AA8O3Z9L0FSW1,2503,6,3,304,304
AA8O3Z9L0FSW1,2503,6,3,305,384
AA8O3Z9L0FSW1,2503,6,3,306,336
AA8O3Z9L0FSW1,2503,6,3,307,304
AA8O3Z9L0FSW1,2503,6,3,308,304
AA8O3Z9L0FSW1,2503,6,3,309,304
AA8O3Z9L0FSW1,2503,6,3,310,256
AA8O3Z9L0FSW1,2503,6,3,311,250
AA8O3Z9L0FSW1,2503,6,3,312,86
AA8O3Z9L0FSW1,2503,6,3,313,368
AA8O3Z9L0FSW1,2503,6,3,314,256
AA8O3Z9L0FSW1,2503,6,3,315,224
AA8O3Z9L0FSW1,2503,6,3,316,208
AA8O3Z9L0FSW1,2503,6,3,317,208
AA8O3Z9L0FSW1,2503,6,3,318,208
AA8O3Z9L0FSW1,2503,6,3,319,208
AA8O3Z9L0FSW1,2503,6,3,320,592
AA8O3Z9L0FSW1,2503,6,3,321,544
AA8O3Z9L0FSW1,2503,6,3,322,336
AA8O3Z9L0FSW1,2503,6,3,323,256
AA8O3Z9L0FSW1,2503,6,3,324,224
AA8O3Z9L0FSW1,2503,6,3,325,192
AA8O3Z9L0FSW1,2503,6,3,326,320
AA8O3Z9L0FSW1,2503,6,3,327,320
AA8O3Z9L0FSW1,2503,6,3,328,256
AA8O3Z9L0FSW1,2503,6,3,329,272
AA8O3Z9L0FSW1,2503,6,3,330,224
AA8O3Z9L0FSW1,2503,6,3,331,512
AA8O3Z9L0FSW1,2503,6,3,332,480
AA8O3Z9L0FSW1,2503,6,3,333,305
AA8O3Z9L0FSW1,2503,6,3,334,288
AA8O3Z9L0FSW1,2503,6,3,335,288
AA8O3Z9L0FSW1,2503,6,3,336,249
AA8O3Z9L0FSW1,2503,6,3,337,66
AA8O3Z9L0FSW1,2503,6,3,338,66
AA8O3Z9L0FSW1,2503,6,3,339,579
AA8O3Z9L0FSW1,2503,6,3,340,335
AA8O3Z9L0FSW1,2503,6,3,341,272
AA8O3Z9L0FSW1,2503,6,3,342,144
AA8O3Z9L0FSW1,2503,6,3,343,80
AA8O3Z9L0FSW1,2503,6,3,344,608
AA8O3Z9L0FSW1,2503,6,3,345,560
AA8O3Z9L0FSW1,2503,6,3,346,304
AA8O3Z9L0FSW1,2503,6,3,347,272
AA8O3Z9L0FSW1,2503,6,3,348,288
AA8O3Z9L0FSW1,2503,6,3,349,272
AA8O3Z9L0FSW1,2503,6,3,350,288
AA8O3Z9L0FSW1,2503,6,3,351,368
AA8O3Z9L0FSW1,2503,6,3,352,400
AA8O3Z9L0FSW1,2503,6,3,353,288
AA8O3Z9L0FSW1,2503,6,3,354,832
AA8O3Z9L0FSW1,2503,6,3,355,432
AA8O3Z9L0FSW1,2503,6,3,356,272
AA8O3Z9L0FSW1,2503,6,3,357,576
AA8O3Z9L0FSW1,2503,6,3,358,336
AA8O3Z9L0FSW1,2503,6,3,359,304
AA8O3Z9L0FSW1,2503,6,3,360,352
AA8O3Z9L0FSW1,2503,6,3,361,752
AA8O3Z9L0FSW1,2503,6,3,362,1536
AA8O3Z9L0FSW1,2503,6,3,363,272
AA8O3Z9L0FSW1,2503,6,3,364,400
AA8O3Z9L0FSW1,2503,6,3,365,256
AA8O3Z9L0FSW1,2503,6,3,366,208
AA8O3Z9L0FSW1,2503,6,3,367,640
AA8O3Z9L0FSW1,2503,6,3,368,496
AA8O3Z9L0FSW1,2503,6,3,369,656
AA8O3Z9L0FSW1,2503,6,3,370,912
AA8O3Z9L0FSW1,2503,6,3,371,368
AA8O3Z9L0FSW1,2503,6,3,372,336
AA8O3Z9L0FSW1,2503,6,3,373,256
AA8O3Z9L0FSW1,2503,6,3,374,304
AA8O3Z9L0FSW1,2503,6,3,375,304
AA8O3Z9L0FSW1,2503,6,3,376,352
AA8O3Z9L0FSW1,2503,6,3,377,337
AA8O3Z9L0FSW1,2503,6,3,378,544
AA8O3Z9L0FSW1,2503,6,3,379,256
AA8O3Z9L0FSW1,2503,6,3,380,208
AA8O3Z9L0FSW1,2503,6,3,381,239
AA8O3Z9L0FSW1,2503,6,3,382,368
AA8O3Z9L0FSW1,2503,6,3,383,337
AA8O3Z9L0FSW1,2503,6,3,384,239
AA8O3Z9L0FSW1,2503,6,3,385,256
AA8O3Z9L0FSW1,2503,6,3,386,560
AA8O3Z9L0FSW1,2503,6,3,387,272
AA8O3Z9L0FSW1,2503,6,3,388,576
AA8O3Z9L0FSW1,2503,6,3,389,880
AA8O3Z9L0FSW1,2503,6,3,390,640
AA8O3Z9L0FSW1,2503,6,3,391,288
AA8O3Z9L0FSW1,2503,6,3,392,250
AA8O3Z9L0FSW1,2503,6,3,393,66
AA8O3Z9L0FSW1,2503,6,3,394,66
AA8O3Z9L0FSW1,2503,6,3,395,66
AA8O3Z9L0FSW1,2503,6,3,396,66
AA8O3Z9L0FSW1,2503,6,3,397,110
AA8O3Z9L0FSW1,2503,6,3,398,672
AA8O3Z9L0FSW1,2503,6,3,399,320
AA8O3Z9L0FSW1,2503,6,3,400,416
AA8O3Z9L0FSW1,2503,6,3,401,496
AA8O3Z9L0FSW1,2503,6,3,402,576
AA8O3Z9L0FSW1,2503,6,3,403,560
AA8O3Z9L0FSW1,2503,6,3,404,432
AA8O3Z9L0FSW1,2503,6,3,405,304
AA8O3Z9L0FSW1,2503,6,3,406,320
AA8O3Z9L0FSW1,2503,6,3,407,272
AA8O3Z9L0FSW1,2503,6,3,408,272
AA8O3Z9L0FSW1,2503,6,3,409,176
AA8O3Z9L0FSW1,2503,6,3,410,528
AA8O3Z9L0FSW1,2503,6,3,411,576
AA8O3Z9L0FSW1,2503,6,3,412,368
AA8O3Z9L0FSW1,2503,6,3,413,448
AA8O3Z9L0FSW1,2503,6,3,414,352
AA8O3Z9L0FSW1,2503,6,3,415,336
AA8O3Z9L0FSW1,2503,6,3,416,416
AA8O3Z9L0FSW1,2503,6,3,417,800
AA8O3Z9L0FSW1,2503,6,3,418,576
AA8O3Z9L0FSW1,2503,6,3,419,384
AA8O3Z9L0FSW1,2503,6,3,420,272
AA8O3Z9L0FSW1,2503,6,3,421,256
AA8O3Z9L0FSW1,2503,6,3,422,496
AA8O3Z9L0FSW1,2503,6,3,423,433
AA8O3Z9L0FSW1,2503,6,3,424,288
AA8O3Z9L0FSW1,2503,6,3,425,240
AA8O3Z9L0FSW1,2503,6,3,426,256
AA8O3Z9L0FSW1,2503,6,3,427,240
AA8O3Z9L0FSW1,2503,6,3,428,319
AA8O3Z9L0FSW1,2503,6,3,429,288
AA8O3Z9L0FSW1,2503,6,3,430,257
AA8O3Z9L0FSW1,2503,6,3,431,207
AA8O3Z9L0FSW1,2503,6,3,432,208
AA8O3Z9L0FSW1,2503,6,3,433,224
AA8O3Z9L0FSW1,2503,6,3,434,624
AA8O3Z9L0FSW1,2503,6,3,435,272
AA8O3Z9L0FSW1,2503,6,3,436,250
AA8O3Z9L0FSW1,2503,6,3,437,66
AA8O3Z9L0FSW1,2503,6,3,438,84
AA8O3Z9L0FSW1,2503,6,3,439,592
AA8O3Z9L0FSW1,2503,6,3,440,480
AA8O3Z9L0FSW1,2503,6,3,441,512
AA8O3Z9L0FSW1,2503,6,3,442,256
AA8O3Z9L0FSW1,2503,6,3,443,240
AA8O3Z9L0FSW1,2503,6,3,444,432
AA8O3Z9L0FSW1,2503,6,3,445,576
AA8O3Z9L0FSW1,2503,6,3,446,608
AA8O3Z9L0FSW1,2503,6,3,447,384
AA8O3Z9L0FSW1,2503,6,3,448,384
AA8O3Z9L0FSW1,2503,6,3,449,256
AA8O3Z9L0FSW1,2503,6,3,450,250
AA8O3Z9L0FSW1,2503,6,3,451,66
AA8O3Z9L0FSW1,2503,6,3,452,66
AA8O3Z9L0FSW1,2503,6,3,453,66
AA8O3Z9L0FSW1,2503,6,3,454,66
AA8O3Z9L0FSW1,2503,6,3,455,66
AA8O3Z9L0FSW1,2503,6,3,456,1356
AA8O3Z9L0FSW1,2503,6,3,457,512
AA8O3Z9L0FSW1,2503,6,3,458,448
AA8O3Z9L0FSW1,2503,6,3,459,496
AA8O3Z9L0FSW1,2503,6,3,460,1376
AA8O3Z9L0FSW1,2503,6,3,461,512
AA8O3Z9L0FSW1,2503,6,3,462,400
AA8O3Z9L0FSW1,2503,6,3,463,544
AA8O3Z9L0FSW1,2503,6,3,464,400
AA8O3Z9L0FSW1,2503,6,3,465,368
AA8O3Z9L0FSW1,2503,6,3,466,784
AA8O3Z9L0FSW1,2503,6,3,467,512
AA8O3Z9L0FSW1,2503,6,3,468,400
AA8O3Z9L0FSW1,2503,6,3,469,385
AA8O3Z9L0FSW1,2503,6,3,470,1296
AA8O3Z9L0FSW1,2503,6,3,471,400
AA8O3Z9L0FSW1,2503,6,3,472,463
AA8O3Z9L0FSW1,2503,6,3,473,385
AA8O3Z9L0FSW1,2503,6,3,474,255
AA8O3Z9L0FSW1,2503,6,3,475,320
AA8O3Z9L0FSW1,2503,6,3,476,384
AA8O3Z9L0FSW1,2503,6,3,477,416
AA8O3Z9L0FSW1,2503,6,3,478,272
AA8O3Z9L0FSW1,2503,6,3,479,256
AA8O3Z9L0FSW1,2503,6,3,480,384
AA8O3Z9L0FSW1,2503,6,3,481,208
AA8O3Z9L0FSW1,2503,6,3,482,416
AA8O3Z9L0FSW1,2503,6,3,483,288
AA8O3Z9L0FSW1,2503,6,3,484,272
AA8O3Z9L0FSW1,2503,6,3,485,288
AA8O3Z9L0FSW1,2503,6,3,486,240
AA8O3Z9L0FSW1,2503,6,3,487,256
AA8O3Z9L0FSW1,2503,6,3,488,464
AA8O3Z9L0FSW1,2503,6,3,489,384
AA8O3Z9L0FSW1,2503,6,3,490,512
AA8O3Z9L0FSW1,2503,6,3,491,560
AA8O3Z9L0FSW1,2503,6,3,492,368
AA8O3Z9L0FSW1,2503,6,3,493,256
AA8O3Z9L0FSW1,2503,6,3,494,176
AA8O3Z9L0FSW1,2503,6,3,495,224
AA8O3Z9L0FSW1,2503,6,3,496,368
AA8O3Z9L0FSW1,2503,6,3,497,250
AA8O3Z9L0FSW1,2503,6,3,498,310
AA8O3Z9L0FSW1,2503,6,3,499,448
AA8O3Z9L0FSW1,2503,6,3,500,512
AA8O3Z9L0FSW1,2503,6,3,501,448
AA8O3Z9L0FSW1,2503,6,3,502,592
AA8O3Z9L0FSW1,2503,6,3,503,400
AA8O3Z9L0FSW1,2503,6,3,504,1216
AA8O3Z9L0FSW1,2503,6,3,505,352
AA8O3Z9L0FSW1,2503,6,3,506,256
AA8O3Z9L0FSW1,2503,6,3,507,272
AA8O3Z9L0FSW1,2503,6,3,508,249
AA8O3Z9L0FSW1,2503,6,3,509,151
AA8O3Z9L0FSW1,2503,6,3,510,208
AA8O3Z9L0FSW1,2503,6,3,511,224
AA8O3Z9L0FSW1,2503,6,3,512,448
AA8O3Z9L0FSW1,2503,6,3,513,480
AA8O3Z9L0FSW1,2503,6,3,514,609
AA8O3Z9L0FSW1,2503,6,3,515,336
AA8O3Z9L0FSW1,2503,6,3,516,336
AA8O3Z9L0FSW1,2503,6,3,517,249
AA8O3Z9L0FSW1,2503,6,3,518,391
AA8O3Z9L0FSW1,2503,6,3,519,128
AA8O3Z9L0FSW1,2503,6,3,520,1168
AA8O3Z9L0FSW1,2503,6,3,521,1295
AA8O3Z9L0FSW1,2503,6,3,522,320
AA8O3Z9L0FSW1,2503,6,3,523,256
AA8O3Z9L0FSW1,2503,6,3,524,640
AA8O3Z9L0FSW1,2503,6,3,525,400
AA8O3Z9L0FSW1,2503,6,3,526,800
AA8O3Z9L0FSW1,2503,6,3,527,528
AA8O3Z9L0FSW1,2503,6,3,528,368
AA8O3Z9L0FSW1,2503,6,3,529,512
AA8O3Z9L0FSW1,2503,6,3,530,400
AA8O3Z9L0FSW1,2503,6,3,531,432
AA8O3Z9L0FSW1,2503,6,3,532,448
AA8O3Z9L0FSW1,2503,6,3,533,368
AA8O3Z9L0FSW1,2503,6,3,534,448
AA8O3Z9L0FSW1,2503,6,3,535,544
AA8O3Z9L0FSW1,2503,6,3,536,464
AA8O3Z9L0FSW1,2503,6,3,537,304
AA8O3Z9L0FSW1,2503,6,3,538,272
AA8O3Z9L0FSW1,2503,6,3,539,352
AA8O3Z9L0FSW1,2503,6,3,540,250
AA8O3Z9L0FSW1,2503,6,3,541,246
AA8O3Z9L0FSW1,2503,6,3,542,304
AA8O3Z9L0FSW1,2503,6,3,543,250
AA8O3Z9L0FSW1,2503,6,3,544,66
AA8O3Z9L0FSW1,2503,6,3,545,916
AA8O3Z9L0FSW1,2503,6,3,546,432
AA8O3Z9L0FSW1,2503,6,3,547,272
AA8O3Z9L0FSW1,2503,6,3,548,240
AA8O3Z9L0FSW1,2503,6,3,549,273
AA8O3Z9L0FSW1,2503,6,3,550,255
AA8O3Z9L0FSW1,2503,6,3,551,208
AA8O3Z9L0FSW1,2503,6,3,552,240
AA8O3Z9L0FSW1,2503,6,3,553,592
AA8O3Z9L0FSW1,2503,6,3,554,320
AA8O3Z9L0FSW1,2503,6,3,555,224
AA8O3Z9L0FSW1,2503,6,3,556,497
AA8O3Z9L0FSW1,2503,6,3,557,416
AA8O3Z9L0FSW1,2503,6,3,558,576
AA8O3Z9L0FSW1,2503,6,3,559,288
AA8O3Z9L0FSW1,2503,6,3,560,239
AA8O3Z9L0FSW1,2503,6,3,561,256
AA8O3Z9L0FSW1,2503,6,3,562,273
AA8O3Z9L0FSW1,2503,6,3,563,287
AA8O3Z9L0FSW1,2503,6,3,564,320
AA8O3Z9L0FSW1,2503,6,3,565,608
AA8O3Z9L0FSW1,2503,6,3,566,320
AA8O3Z9L0FSW1,2503,6,3,567,224
AA8O3Z9L0FSW1,2503,6,3,568,480
AA8O3Z9L0FSW1,2503,6,3,569,480
AA8O3Z9L0FSW1,2503,6,3,570,320
AA8O3Z9L0FSW1,2503,6,3,571,272
AA8O3Z9L0FSW1,2503,6,3,572,272
AA8O3Z9L0FSW1,2503,6,3,573,592
AA8O3Z9L0FSW1,2503,6,3,574,496
AA8O3Z9L0FSW1,2503,6,3,575,416
AA8O3Z9L0FSW1,2503,6,3,576,464
AA8O3Z9L0FSW1,2503,6,3,577,448
AA8O3Z9L0FSW1,2503,6,3,578,496
AA8O3Z9L0FSW1,2503,6,3,579,336
AA8O3Z9L0FSW1,2503,6,3,580,224
AA8O3Z9L0FSW1,2503,6,3,581,480
AA8O3Z9L0FSW1,2503,6,3,582,272
AA8O3Z9L0FSW1,2503,6,3,583,208
AA8O3Z9L0FSW1,2503,6,3,584,384
AA8O3Z9L0FSW1,2503,6,3,585,256
AA8O3Z9L0FSW1,2503,6,3,586,240
AA8O3Z9L0FSW1,2503,6,3,587,208
AA8O3Z9L0FSW1,2503,6,3,588,496
AA8O3Z9L0FSW1,2503,6,3,589,480
AA8O3Z9L0FSW1,2503,6,3,590,288
AA8O3Z9L0FSW1,2503,6,3,591,272
AA8O3Z9L0FSW1,2503,6,3,592,544
AA8O3Z9L0FSW1,2503,6,3,593,288
AA8O3Z9L0FSW1,2503,6,3,594,240
AA8O3Z9L0FSW1,2503,6,3,595,256
AA8O3Z9L0FSW1,2503,6,3,596,256
AA8O3Z9L0FSW1,2503,6,3,597,224
AA8O3Z9L0FSW1,2503,6,3,598,288
AA8O3Z9L0FSW1,2503,6,3,599,304
AA8O3Z9L0FSW1,2503,6,3,600,416
AA8O3Z9L0FSW1,2503,6,3,601,608
AA8O3Z9L0FSW1,2503,6,3,602,416
AA8O3Z9L0FSW1,2503,6,3,603,352
AA8O3Z9L0FSW1,2503,6,3,604,304
AA8O3Z9L0FSW1,2503,6,3,605,273
AA8O3Z9L0FSW1,2503,6,3,606,256
AA8O3Z9L0FSW1,2503,6,3,607,249
