participant_id,age,gender,education,handedness,country_of_residence,years_spent_in_countries_of_residence,stimulus,response,rt
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,3964
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Neither,5123
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2797
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Neither,7700
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2298
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2278
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2631
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,1625
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,8652
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Correct,2818
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,10019
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,9832
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,6976
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,6400
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Correct,3949
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,6738
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,4832
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,8913
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,5493
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,6203
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,9559
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,3869
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,6944
afb708f62b8e38938c95c17f236449d0,50,Female,Secondary,R,Germany,6,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,3956
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,1707
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,2756
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,2323
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,1647
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,4574
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,4126
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,3197
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,1740
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2562
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,6398
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,5824
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,9186
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Neither,3655
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Neither,4365
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Neither,5946
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,4284
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,7893
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,7550
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Neither,5919
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Wrong,4770
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,5997
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,3758
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,7350
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,5128
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Neither,6135
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3552
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,7096
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,6531
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,5101
519ede3cb2a7ff41b72b5c4ce71e9e94,51,Female,Tertiary,R,Denmark Spain,11,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Neither,7086
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Wrong,2224
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Wrong,9349
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Wrong,4288
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Wrong,3148
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Wrong,7388
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Wrong,2713
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Wrong,2021
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Wrong,10664
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Wrong,2678
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Wrong,4129
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,3450
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,8554
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,2504
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,3673
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,2805
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Correct,8028
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Correct,11571
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,10703
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Correct,2435
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,2549
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Wrong,11297
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,5887
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Correct,4754
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,2475
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Correct,5156
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,3167
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Correct,9636
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,16101
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,3665
432adab6b7deb902b1c97a98cb0f6c2e,47,Male,Secondary,R,Norway,5,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,4134
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,1418
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,1583
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,1234
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,1951
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,1329
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,2769
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,3092
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,1772
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,1640
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,1704
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,1954
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"12. Περισσότερες φορές τρώω στο γραφείο μου απ’ ό,τι στο σπίτι μου. More times I eat at my office than at my house.",Correct,2283
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"13. Περισσότερες φορές πηγαίνω στο σινεμά απ’ ό,τι στο θέατρο. More times Ι go to the cinema than to the theater.",Correct,1866
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"14. Περισσότερες φορές πηγαίνουμε στη θάλασσα απ’ό,τι στο βουνό. More times we go to the sea than to the mountain.",Correct,1726
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,"15. Περισσότερες φορές μαγειρεύω μόνη μου απ’ ό,τι με τους φίλους.",Correct,1543
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,16. Το κλειδί εκείνων των συρταριών βρίσκονται στο μαρμάρινο τραπέζι. The key to these cabinets are on the marble table.,Wrong,3177
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,17. Η κόρη των δασκάλων της Μαρίνας στέκονται στην αυλή του σχολείου. The daughter of Marina’s teachers are standing in the school yard.,Wrong,3070
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,18. To σκυλάκι των παιδιών των γειτόνων μας παίζουν ήσυχα στον κήπο τους. The doggie of our neighbours’ kids are playing quietly in the garden.,Wrong,2940
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,19. Η φλόγα των κεριών στα τραπεζάκια του μπαρ τρεμόπαιζαν στο σκοτάδι. The flame of the candles on the tables of the bar were flickering in the darkness.,Wrong,2851
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,20. Ο θόρυβος από τα τραγούδια των μαθητών μας δεν σταματούν ποτέ. The noise from the songs of our students never end.,Correct,3893
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,21. Τα βιβλία της κόρης του Κωνσταντίνου βρίσκεται στη βιβλιοθήκη. The books of Konstantinos’ daughter is at the library.,Correct,1919
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,22. H βαλίτσα των διάσημων τραγουδιστών ξεχάστηκαν μέσα στο ταξί. The suitcase of the famous singers were forgotten in the taxi.,Wrong,1705
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,23. Η θήκη εκείνων των φακών επαφής βρίσκονται στο πάνω συρτάρι. The case of these contact lenses are on the top shelf.,Wrong,4327
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,24. Οι ηθοποιοί που ο σκηνοθέτης οδηγεί τους ακούει σιωπηλά. The actors that the director guides listens to them silently.,Wrong,1920
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,25. Οι ποδηλάτες που ο οδηγός βλέπει κάθε Δευτέρα τους χαιρετά. The bicyclists that the driver sees every Monday salutes them.,Wrong,3533
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,26. Οι μαθητές που ο δάσκαλος απέβαλλε τους έκανε παράπονο. The students that the teacher expelled complained to them.,Wrong,2776
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,27. Οι ασθενείς που ο γιατρός κούραρε τους ευχαρίστησε πολύ θερμά. The patients that the doctor cured thanked them profoundly.,Wrong,2973
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,28. Οι μουσικοί που ο μαέστρος διευθύνει τους ακούει προσεκτικά. The musicians that the maestro conducts listens to them carefully.,Wrong,4948
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,29. Οι κολυμβητές που ο προπονητής ανέλαβε πάντα τους ακούει. The swimmers that the trainer took on always listen to them.,Wrong,5432
416d47a19b55ce830f91b8770cd6ba55,39,Male,Tertiary,R,Sweden,9,30. Οι γραμματείς που ο διευθυντής προσέλαβε τους απογοήτευσε. The secretaries that the director hired disappointed them.,Wrong,6495
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"1. Περισσότεροι άνθρωποι έχουν πάει στο Λονδίνο απ’ ό,τι εγώ. More people have been to London than I have.",Correct,1293
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"2. Περισσότεροι άνθρωποι έχουν πάει στο Μιλάνο απ’ ό,τι εσύ. More people have been to Milan than you have.",Correct,2525
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"3. Περισσότερα αγόρια έχουν πάει στο Παρίσι απ’ ό,τι αυτός. More boys have been to Paris than he has.",Correct,1574
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"4. Περισσότερα κορίτσια έχουν πάει στη Στοκχόλμη απ’ ό,τι αυτός. More girls have been to Stockholm than he has.",Correct,2048
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"5. Λιγότεροι άνθρωποι έχουν πάει στο Βερολίνο απ’ ό,τι εγώ. Fewer people have been to Berlin than I have.",Correct,1602
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"6. Περισσότερα παιδιά έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. More kids have finished high school than I have.",Correct,1959
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"7. Περισσότερα παιδιά έχουν τελειώσει το σχολείο απ’ ό,τι εσύ. More kids have finished school than you have.",Correct,1908
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"8. Περισσότεροι άντρες έχουν τελειώσει το σχολείο απ’ ό,τι αυτός. More men have finished school than he has.",Correct,1967
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"9. Περισσότεροι άντρες έχουν τελειώσει το λύκειο απ’ ό,τι αυτή. More men have finished high school than she has.",Correct,2971
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"10. Λιγότεροι άνθρωποι έχουν τελειώσει το λύκειο απ’ ό,τι εγώ. Fewer people have finished high school than I have.",Correct,4949
71745ed149f56feddc5fe8d7163d2d70,53,Male,Tertiary,R,Norway,33,"11. Περισσότερες φορές πήγα στην Αγγλία απ’ ό,τι στη Γερμανία. More times I visited England than Germany.",Correct,2017
