"ID","word","response","instruction_type","count","cosine","rank","existence","centroid"
"5ce45fdfb091340001f5d84b","charity","generosity",0,1,0.437149178076497,22,"existing",4
"5ce45fdfb091340001f5d84b","payment","fund",0,1,0.33553070420103,174,"existing",1
"5ce45fdfb091340001f5d84b","lecture","monologue",0,1,0.431151161640086,29,"existing",16
"5ce45fdfb091340001f5d84b","fortune","lots-money",1,2,0.0994792756462784,8494,"novel compounds",5
"5ce45fdfb091340001f5d84b","assurance","comfort-trust",1,2,0.0847601137289588,10434,"novel compounds",1
"5ce45fdfb091340001f5d84b","merit","skill-talent",1,2,0.195938575849533,2355,"novel compounds",9
"5ce45fdfb091340001f5d84b","force","hard-strength",1,2,0.150916486640318,5073,"novel compounds",1
"5ce45fdfb091340001f5d84b","error","mistake-made",1,2,0.190901477571989,1207,"novel compounds",9
"5ce45fdfb091340001f5d84b","laughter","giggle-smile",1,2,0.304522220956263,218,"novel compounds",3
"5ce45fdfb091340001f5d84b","mining","hit-axe",1,2,0.0537735135807392,14212,"novel compounds",85
"5ce45fdfb091340001f5d84b","trench","long-hole",1,2,0.158016289354347,3005,"novel compounds",3
"5ce45fdfb091340001f5d84b","effect","change-appearance",1,2,0.167326481991264,4226,"novel compounds",3
"5ce45fdfb091340001f5d84b","definition","describe-meaning",1,2,0.186328176714535,1962,"novel compounds",15
"5ce45fdfb091340001f5d84b","cake","eggs-flour",1,2,0.225065014453849,678,"novel compounds",1
"5ce45fdfb091340001f5d84b","darkness","no-light",1,2,0.378568161328336,71,"novel compounds",2
"5ce45fdfb091340001f5d84b","region","place-area",1,2,0.124290384071611,4907,"novel compounds",4
"5ce45fdfb091340001f5d84b","chaos","crazy-mess",1,2,0.26647885681613,697,"novel compounds",1
"5ce45fdfb091340001f5d84b","drain","get-rid",1,2,0.0625446487691692,11193,"novel compounds",1
"5ce45fdfb091340001f5d84b","notion","idea-of",1,2,0.128080271900584,7590,"novel compounds",4
"59ba64d06039190001eaaefe","quote","saying",0,1,0.359402987328667,39,"existing",31
"59ba64d06039190001eaaefe","program","progtem",1,2,0.0444532999567001,12789,"novel compounds",27
"59ba64d06039190001eaaefe","rally","gatherup",1,2,0.0956780827260048,7058,"novel compounds",35
"59ba64d06039190001eaaefe","leap","jumperoo",1,2,0.187644107372828,1816,"completely novel",3
"59ba64d06039190001eaaefe","philosophy","mindway",1,2,0.136021533630699,4783,"novel compounds",1
"59ba64d06039190001eaaefe","snack","yumster",1,2,0.0876449433182249,8107,"completely novel",1
"59ba64d06039190001eaaefe","strength","energenth",1,2,0.128188633241671,6158,"completely novel",1
"59ba64d06039190001eaaefe","principle","pointeroo",1,2,0.0662179907636947,11606,"completely novel",9
"59ba64d06039190001eaaefe","type","letteroo",1,2,0.0909885201752744,10794,"completely novel",1
"59ba64d06039190001eaaefe","smell","pongo",2,1,0.121869264932724,4570,"completely novel",1
"59ba64d06039190001eaaefe","gold","yellomet",1,2,0.0818923546058723,11647,"completely novel",1
"59ba64d06039190001eaaefe","land","underfootery",1,2,0.142497268535021,5360,"novel compounds",24
"59ba64d06039190001eaaefe","discipline","holderupper",1,2,0.0328309999657575,16020,"novel compounds",29
"59ba64d06039190001eaaefe","epic","mammothelle",1,2,0.110835001034118,7084,"completely novel",22
"59ba64d06039190001eaaefe","skill","talent",0,1,0.561137522023419,5,"existing",2
"59ba64d06039190001eaaefe","closure","ending",0,1,0.297339382725559,98,"existing",1
"59ba64d06039190001eaaefe","creation","makerup",0,2,0.0852186172988899,9901,"novel compounds",73
"59ba64d06039190001eaaefe","plot","story",0,1,0.500723541725895,4,"existing",2
"59ba64d06039190001eaaefe","outlook","view",0,1,0.396035097690844,17,"existing",7
"59ba64d06039190001eaaefe","article","thing",0,1,0.309964991490563,309,"existing",1
"59ba64d06039190001eaaefe","vacation","holiday",0,1,0.651466007673876,1,"existing",3
"59ba64d06039190001eaaefe","id","me",0,1,0.256055623822366,472,"existing",984
"59ba64d06039190001eaaefe","scout","searcher",0,1,0.273450186396693,351,"existing",18
"59ba64d06039190001eaaefe","application","submission",0,1,0.399732758879004,26,"existing",1
"59ba64d06039190001eaaefe","programming","organiser",0,1,0.0740240752611351,9656,"existing",6
"59ba64d06039190001eaaefe","pattern","map",0,1,0.243856228220489,601,"existing",15
"59ba64d06039190001eaaefe","audience","watchers",0,1,0.314814515792944,171,"existing",2
"59ba64d06039190001eaaefe","concentration","application",0,1,0.162674921257753,2806,"existing",40
"59ba64d06039190001eaaefe","river","waterway",0,1,0.700818892990595,2,"existing",1
"59ba64d06039190001eaaefe","minimum","least",0,1,0.461781055044399,11,"existing",24
"59ba64d06039190001eaaefe","obsession","mustdo",1,2,0.127340738889002,6566,"novel compounds",265
"59ba64d06039190001eaaefe","category","organisedset",1,2,0.053119961224044,10798,"novel compounds",52
"59ba64d06039190001eaaefe","commission","rewardpaid",1,2,0.0757363186450008,11738,"novel compounds",59
"59ba64d06039190001eaaefe","intent","willdo",1,2,0.0833478825572283,10007,"novel compounds",6
"59ba64d06039190001eaaefe","gram","littlemeasure",1,2,0.0794122498379047,9319,"novel compounds",11
"59ba64d06039190001eaaefe","extreme","mostthing",1,2,0.0957480408727421,8796,"novel compounds",2
"59ba64d06039190001eaaefe","insert","addin",1,2,0.192765620406118,1718,"novel compounds",4
"59ba64d06039190001eaaefe","management","organisingones",1,2,0.122917405844682,6690,"novel compounds",161
"59ba64d06039190001eaaefe","appreciation","positivevibe",1,2,0.130488667801785,5219,"novel compounds",7
"59ba64d06039190001eaaefe","language","wordsexplanation",1,2,0.130661266137364,5192,"novel compounds",1
"59ba64d06039190001eaaefe","email","electromessagee",1,2,0.124709441436278,4729,"novel compounds",3
"59ba64d06039190001eaaefe","tomb","restingbed",1,2,0.0430350559678303,14158,"novel compounds",1
"59ba64d06039190001eaaefe","reaction","resultingfeeling",1,2,0.0814846260768388,9253,"novel compounds",2
"59ba64d06039190001eaaefe","smoke","greysmog",1,2,-0.0111585291710817,19042,"novel compounds",2
"59ba64d06039190001eaaefe","seizure","grabbinghold",1,2,0.139315900591489,3865,"novel compounds",5267
"59ba64d06039190001eaaefe","debt","owingcommitment",1,2,-0.0051067172843692,18742,"novel compounds",7
"5c61e3f321fb620001409213","snack","breakmunch",1,2,0.151108592157797,2711,"novel compounds",1
"5c61e3f321fb620001409213","intent","purpaction",1,2,0.0478957522985102,13506,"completely novel",6
"5c61e3f321fb620001409213","principle","morial",1,2,0.0912064073288611,9012,"completely novel",9
"5c61e3f321fb620001409213","email","compuletter",1,2,-0.000381750802881394,18108,"completely novel",3
"5c61e3f321fb620001409213","closure","hingeshut",1,2,0.11412207961133,5882,"novel compounds",1
"5c61e3f321fb620001409213","article","newsitem",1,2,0.329627588784098,238,"novel compounds",1
"5c61e3f321fb620001409213","pattern","repeatyshape",1,2,0.0725074021044756,11491,"novel compounds",15
"5c61e3f321fb620001409213","river","waterflow",1,2,0.439229833366351,78,"novel compounds",1
"5c61e3f321fb620001409213","programming","computercode",1,2,0.209590953513006,1110,"novel compounds",6
"5c61e3f321fb620001409213","management","bossessbosses",1,2,0.112925837563059,7696,"completely novel",161
"5c61e3f321fb620001409213","encounter","meetingmoment",1,2,0.115534063956142,8075,"novel compounds",10
"5c61e3f321fb620001409213","strength","musclemass",1,2,0.0841240014855835,10592,"novel compounds",1
"5c61e3f321fb620001409213","land","antiocean",1,2,0.135453810069253,5969,"novel compounds",24
"5c61e3f321fb620001409213","philosophy","thinkingscience",1,2,0.169644152273489,2997,"novel compounds",1
"5c61e3f321fb620001409213","epic","grandcool",1,2,0.0170845762702898,17161,"novel compounds",22
"5c61e3f321fb620001409213","reaction","chemicalsmixed",1,2,0.155470254642397,3603,"novel compounds",2
"5c61e3f321fb620001409213","extreme","megadare",1,2,0.11722589720778,6986,"novel compounds",2
"5c61e3f321fb620001409213","creation","numak",1,2,0.0579535779026634,12788,"completely novel",73
"5c61e3f321fb620001409213","insert","putin",0,1,0.148548331458126,3567,"existing",4
"5c61e3f321fb620001409213","photographer","clickyman",1,2,0.0931727316850209,7679,"novel compounds",1
"5c61e3f321fb620001409213","gold","blingellow",1,2,0.139848978745808,4815,"completely novel",1
"5c61e3f321fb620001409213","id","showyourself",1,2,-0.00467125563475411,16588,"novel compounds",984
"5c61e3f321fb620001409213","application","gameapp",1,2,0.180567255871526,2815,"novel compounds",1
"5c61e3f321fb620001409213","leap","jumpalong",1,2,0.210117008925558,1133,"novel compounds",3
"5c61e3f321fb620001409213","outlook","visionny",1,2,0.172012179504756,1866,"completely novel",7
"5c61e3f321fb620001409213","discipline","meanytroll",1,2,-0.0453375612602625,19746,"novel compounds",29
"5c61e3f321fb620001409213","obsession","adictobad",1,2,0.0920274026576889,9750,"completely novel",265
"5c61e3f321fb620001409213","program","compyap",1,2,0.0981523330186344,7437,"completely novel",27
"5c61e3f321fb620001409213","concentration","foccybrain",1,2,0.0981208702833632,7958,"completely novel",40
"5c61e3f321fb620001409213","tomb","homead",1,2,0.0807110520169984,9450,"novel compounds",1
"5c61e3f321fb620001409213","type","tapingers",1,2,0.110708795375719,8561,"completely novel",1
"5c61e3f321fb620001409213","category","boxy",2,1,0.0819523294808502,7122,"completely novel",52
"5c61e3f321fb620001409213","language","dialect",0,1,0.608935560480809,2,"existing",1
"5c61e3f321fb620001409213","quote","reference",0,1,0.435851880053325,9,"existing",31
"5c61e3f321fb620001409213","plot","scheme",0,1,0.345746659513081,60,"existing",2
"5c61e3f321fb620001409213","gram","pinch",0,1,0.191201019414291,1085,"existing",11
"5c61e3f321fb620001409213","rally","race",0,1,0.362663585351372,45,"existing",35
"5c61e3f321fb620001409213","scout","search",0,1,0.19952953134256,1626,"existing",18
"5c61e3f321fb620001409213","seizure","fit",0,1,0.0169204645365944,16752,"existing",5267
"5c61e3f321fb620001409213","smell","odour",0,1,0.70393990711923,2,"existing",1
"5c61e3f321fb620001409213","vacation","holiday",0,1,0.651466007673876,1,"existing",3
"5c61e3f321fb620001409213","minimum","smallest",0,1,0.255368829980172,457,"existing",24
"5c61e3f321fb620001409213","smoke","fume",0,1,0.471563974332872,16,"existing",2
"5c61e3f321fb620001409213","skill","talent",0,1,0.561137522023419,5,"existing",2
"5c61e3f321fb620001409213","debt","owed",0,1,0.505734465362468,12,"existing",7
"5c61e3f321fb620001409213","audience","spectators",0,1,0.470062146531903,9,"existing",2
"5c61e3f321fb620001409213","commission","bonus",0,1,0.23545718634,815,"existing",59
"5c61e3f321fb620001409213","appreciation","thanks",0,1,0.40150153566592,53,"existing",7
"615734ed123678d99cc6c3ee","region","borderedplace",1,2,0.0850424512709889,8490,"novel compounds",4
"615734ed123678d99cc6c3ee","assessment","markedcheck",1,2,0.105862005406785,7439,"novel compounds",16
"615734ed123678d99cc6c3ee","trench","mudtrough",1,2,0.184492397065063,1782,"novel compounds",3
"615734ed123678d99cc6c3ee","pension","retirementpayout",1,2,0.197573831126303,1131,"novel compounds",6
"615734ed123678d99cc6c3ee","suicide","takelife",1,2,0.0211120376720704,17469,"novel compounds",9
"615734ed123678d99cc6c3ee","chaos","crazyfrenzy",1,2,0.120202529334439,6706,"novel compounds",1
"615734ed123678d99cc6c3ee","notion","thepoint",1,2,0.18220966833165,4094,"novel compounds",4
"615734ed123678d99cc6c3ee","darkness","nolight",1,2,0.109300771280116,7587,"novel compounds",2
"615734ed123678d99cc6c3ee","treasure","goldpieces",1,2,0.106233661141266,7213,"novel compounds",6
"615734ed123678d99cc6c3ee","mining","extractcoal",1,2,0.170639104025337,2580,"novel compounds",85
"615734ed123678d99cc6c3ee","drain","funnelwater",1,2,0.106422046055056,6252,"novel compounds",1
"615734ed123678d99cc6c3ee","assistant","myhelper",1,2,0.206486847626217,1313,"novel compounds",2
"615734ed123678d99cc6c3ee","payment","receivemoney",1,2,0.123391249112337,4715,"novel compounds",1
"615734ed123678d99cc6c3ee","romance","loveblossom",1,2,0.173920034655062,2505,"novel compounds",9
"615734ed123678d99cc6c3ee","honesty","truetruth",1,2,0.0986370109343523,7445,"novel compounds",3
"615734ed123678d99cc6c3ee","recipe","foodmethod",1,2,0.129480865093657,3393,"novel compounds",9
"615734ed123678d99cc6c3ee","expertise","mrmaster",1,2,0.094040660089248,7667,"novel compounds",3
"615734ed123678d99cc6c3ee","intention","domean",1,2,0.102002317779096,8659,"novel compounds",1
"615734ed123678d99cc6c3ee","cartoon","funnydraw",1,2,0.13881301159062,4486,"novel compounds",2
"615734ed123678d99cc6c3ee","input","feedthrough",1,2,0.307331495550106,146,"novel compounds",18
"615734ed123678d99cc6c3ee","battalion","biggyarmy",1,2,0.0374882325795929,16356,"novel compounds",13
"615734ed123678d99cc6c3ee","lecture","proftalker",1,2,0.056593346405989,12983,"novel compounds",16
"615734ed123678d99cc6c3ee","crisis","dramarama",2,1,0.23252632703732,1117,"completely novel",2
"615734ed123678d99cc6c3ee","pause","freezemee",1,2,0.121610369030856,4976,"novel compounds",14
"615734ed123678d99cc6c3ee","spectrum","sinclairzx",1,2,0.00257955565991821,17425,"completely novel",4
"615734ed123678d99cc6c3ee","sea","saltyblue",1,2,0.0703108414190767,13004,"novel compounds",1
"615734ed123678d99cc6c3ee","merit","awardstamp",1,2,0.0357368463657118,14991,"novel compounds",9
"615734ed123678d99cc6c3ee","cake","sugarslice",1,2,0.102511913143597,7269,"novel compounds",1
"615734ed123678d99cc6c3ee","sense","touchsmell",1,2,0.161625287296612,4451,"novel compounds",2
"615734ed123678d99cc6c3ee","defense","protect",0,1,0.295761157968677,157,"existing",127
"615734ed123678d99cc6c3ee","welfare","caring",0,1,0.338819620369581,204,"existing",4
"615734ed123678d99cc6c3ee","assurance","guarantee",0,1,0.543310022295789,4,"existing",1
"615734ed123678d99cc6c3ee","county","region",0,1,0.346989895671399,195,"existing",71
"615734ed123678d99cc6c3ee","charity","help",0,1,0.219248404325712,680,"existing",4
"615734ed123678d99cc6c3ee","database","information",0,1,0.389162331109055,44,"existing",2
"615734ed123678d99cc6c3ee","scent","smell",0,1,0.752111083561043,3,"existing",2
"615734ed123678d99cc6c3ee","orientation","direction",0,1,0.422638300502753,5,"existing",1
"615734ed123678d99cc6c3ee","definition","meaning",0,1,0.492750428520861,7,"existing",15
"615734ed123678d99cc6c3ee","fortune","wealth",0,1,0.486536790525472,3,"existing",5
"615734ed123678d99cc6c3ee","trick","magic",0,1,0.468621508668234,5,"existing",6
"615734ed123678d99cc6c3ee","effect","visual",0,1,0.303467752778401,371,"existing",3
"615734ed123678d99cc6c3ee","force","strength",0,1,0.428244796556198,8,"existing",1
"615734ed123678d99cc6c3ee","terror","evil",0,1,0.396981570959983,62,"existing",13
"615734ed123678d99cc6c3ee","error","wrong",0,1,0.396210381883903,22,"existing",9
"615734ed123678d99cc6c3ee","victory","win",0,1,0.662571893996361,5,"existing",2
"5bfcfe818acfed00011a5406","angle","edge",0,1,0.366203534528966,65,"existing",1
"5bfcfe818acfed00011a5406","example","imagine",0,1,0.363209455423193,94,"existing",13
"5bfcfe818acfed00011a5406","actress","performer",0,1,0.489090939428898,18,"existing",1
"5bfcfe818acfed00011a5406","joke","laughing",0,1,0.554158514556407,8,"existing",1
"5bfcfe818acfed00011a5406","venture","explore",0,1,0.341800551725592,67,"existing",39
"5bfcfe818acfed00011a5406","prisoner","jailed",0,1,0.453512857069149,28,"existing",1
"5bfcfe818acfed00011a5406","festival","gala",0,1,0.46076632565532,16,"existing",1
"5bfcfe818acfed00011a5406","cry","unhappy",0,1,0.295518646716738,290,"existing",1
"5bfcfe818acfed00011a5406","answer","reply",0,1,0.49817733434918,8,"existing",1
"5bfcfe818acfed00011a5406","poem","lyrics",0,1,0.509170636633622,14,"existing",1
"5bfcfe818acfed00011a5406","depot","warehouse",0,1,0.506281857802279,4,"existing",2
"5bfcfe818acfed00011a5406","regard","kind",0,1,0.328100707324902,529,"existing",51
"5bfcfe818acfed00011a5406","corps","dead",0,1,0.0678170177618228,13175,"existing",387
"5bfcfe818acfed00011a5406","reputation","think",0,1,0.0951857101088229,8456,"existing",2
"5bfcfe818acfed00011a5406","interview","analysed",0,1,0.236273625812738,659,"existing",3
"5bfcfe818acfed00011a5406","gambling","money",0,1,0.374631986695756,38,"existing",2
"5bfcfe818acfed00011a5406","fantasy","fancy",0,1,0.222550133661829,882,"existing",1
"5bfcfe818acfed00011a5406","warrant","offci",1,2,0.0471546794867257,11638,"completely novel",1
"5bfcfe818acfed00011a5406","midnight","nightime",1,2,0.406414940085641,39,"completely novel",33
"5bfcfe818acfed00011a5406","era","pasttimes",1,2,0.0336362704040625,15759,"novel compounds",18
"5bfcfe818acfed00011a5406","earth","mothernature",1,2,0.215760569137988,1128,"novel compounds",1
"5bfcfe818acfed00011a5406","conception","headspin",1,2,0.15325807261244,4184,"novel compounds",72
"5bfcfe818acfed00011a5406","fraud","taxdodger",1,2,0.0740536597057315,10668,"novel compounds",8
"5bfcfe818acfed00011a5406","compassion","lovedearly",1,2,0.0586074277420029,12196,"novel compounds",1
"5bfcfe818acfed00011a5406","sadness","unhappy",0,1,0.332908865248294,223,"existing",2
"5bfcfe818acfed00011a5406","oxygen","breatheeasy",1,2,0.105816199470555,6578,"novel compounds",3
"5bfcfe818acfed00011a5406","evaluation","lookover",1,2,0.327837486779275,339,"novel compounds",5
"5bfcfe818acfed00011a5406","talent","greatness",0,1,0.434975030380731,22,"existing",3
"5bfcfe818acfed00011a5406","countryside","greenfields",2,1,0.231122496187381,1109,"novel compounds",9
"5bfcfe818acfed00011a5406","secret","chinesewhispers",1,2,0.0928363146525876,9095,"novel compounds",1
"5bfcfe818acfed00011a5406","voyage","seaadventure",1,2,0.200607775764651,937,"novel compounds",5
"5bfcfe818acfed00011a5406","rain","unhappyclouds",1,2,0.0960788330823638,7280,"novel compounds",1
"5bfcfe818acfed00011a5406","horror","shakin",1,2,0.047913597812605,15220,"completely novel",15
"5bfcfe818acfed00011a5406","laboratory","scienceroom",1,2,0.101530538632014,8021,"novel compounds",2
"5bfcfe818acfed00011a5406","inconvenience","notforme",1,2,0.0826631633098335,8339,"novel compounds",4
"5bfcfe818acfed00011a5406","disaster","puremess",1,2,0.0707070149876094,11165,"novel compounds",3
"5bfcfe818acfed00011a5406","dream","sleepthoughts",1,2,0.142426630066874,3810,"novel compounds",110
"5bfcfe818acfed00011a5406","prosecutor","decisoner",1,2,0.0403755416967026,14160,"completely novel",3
"5bfcfe818acfed00011a5406","explosion","boom",0,1,0.452477647691459,21,"existing",2
"5bfcfe818acfed00011a5406","access","opensesame",1,2,0.015142046645381,16298,"novel compounds",4
"5bfcfe818acfed00011a5406","music","choons",2,1,0.393747509093071,158,"completely novel",13
"5bfcfe818acfed00011a5406","commitment","merried",2,1,-0.0112032817740345,17014,"completely novel",4
"5bfcfe818acfed00011a5406","cut","splaj",2,1,0.18245797902165,2846,"completely novel",3
"5bfcfe818acfed00011a5406","plastic","turtledeath",1,2,0.130821253163399,5724,"novel compounds",1
"5bfcfe818acfed00011a5406","layout","blox",2,1,0.158576692346545,2967,"completely novel",2
"5bfcfe818acfed00011a5406","battle","smashers",1,2,0.191514173956672,1851,"completely novel",3
"5bfcfe818acfed00011a5406","terrorist","wawzers",1,2,-0.0428113247376017,19794,"completely novel",1
"5bfa8c4b18430e0001865d19","answer","outcome",0,1,0.286779427430003,294,"existing",1
"5bfa8c4b18430e0001865d19","interview","chatjob",1,2,0.191313086594423,1340,"novel compounds",3
"5bfa8c4b18430e0001865d19","prisoner","behindbars",1,2,0.0198567139803494,17892,"novel compounds",1
"5bfa8c4b18430e0001865d19","depot","lastbuild",1,2,0.0287301937076156,15966,"novel compounds",2
"5bfa8c4b18430e0001865d19","access","openentrance",1,2,0.10997603265504,6579,"novel compounds",4
"5bfa8c4b18430e0001865d19","gambling","pokerface",1,2,0.269524703036761,271,"novel compounds",2
"5bfa8c4b18430e0001865d19","corps","deadbody",1,2,0.0360726015975751,16785,"novel compounds",387
"5bfa8c4b18430e0001865d19","regard","endletter",1,2,0.129347517809389,6624,"novel compounds",51
"5bfa8c4b18430e0001865d19","layout","planit",1,2,0.107121614621116,6474,"novel compounds",2
"5bfa8c4b18430e0001865d19","prosecutor","blameyou",1,2,0.0614472038390573,11259,"novel compounds",3
"5bfa8c4b18430e0001865d19","laboratory","scienceroom",1,2,0.101530538632014,8021,"novel compounds",2
"5bfa8c4b18430e0001865d19","actress","businesslady",1,2,0.192057621319692,1397,"novel compounds",1
"5bfa8c4b18430e0001865d19","talent","greatone",1,2,0.0993899978926962,8125,"novel compounds",3
"5bfa8c4b18430e0001865d19","dream","nightvision",1,2,0.0813385775968529,9956,"novel compounds",110
"5bfa8c4b18430e0001865d19","sadness","feellow",1,2,0.17225617137159,2378,"novel compounds",2
"5bfa8c4b18430e0001865d19","countryside","wonderfulscene",1,2,0.0251204710718482,15950,"novel compounds",9
"5bfa8c4b18430e0001865d19","inconvenience","putout",1,2,0.131760560723525,4420,"novel compounds",4
"5bfa8c4b18430e0001865d19","rain","waterdown",1,2,0.0479280469689069,12922,"novel compounds",1
"5bfa8c4b18430e0001865d19","horror","scaretime",1,2,0.0320606694246284,16902,"novel compounds",15
"5bfa8c4b18430e0001865d19","music","rhythmsound",1,2,0.234277198421551,1177,"novel compounds",13
"5bfa8c4b18430e0001865d19","fraud","gonemoney",1,2,0.104188826561153,6893,"novel compounds",8
"5bfa8c4b18430e0001865d19","secret","donttell",1,2,0.0807174068910111,10754,"novel compounds",1
"5bfa8c4b18430e0001865d19","era","longyears",1,2,0.0436979274979286,14640,"novel compounds",18
"5bfa8c4b18430e0001865d19","explosion","bigbang",1,2,0.235737948223241,727,"novel compounds",2
"5bfa8c4b18430e0001865d19","voyage","tripafar",1,2,0.0619125351089782,11672,"novel compounds",5
"5bfa8c4b18430e0001865d19","terrorist","scareperson",1,2,0.0777273743043051,9570,"novel compounds",1
"5bfa8c4b18430e0001865d19","oxygen","breatheair",1,2,0.206293347538276,1124,"novel compounds",3
"5bfa8c4b18430e0001865d19","reputation","goodfeel",1,2,0.142402170260834,4314,"novel compounds",2
"5bfa8c4b18430e0001865d19","conception","understandone",1,2,0.112785596812196,7038,"novel compounds",72
"5bfa8c4b18430e0001865d19","commitment","loyalty",0,1,0.510819271514118,8,"existing",4
"5bfa8c4b18430e0001865d19","cut","slice",0,1,0.465299346632107,11,"existing",3
"5bfa8c4b18430e0001865d19","poem","writing",0,1,0.440652315469536,35,"existing",1
"5bfa8c4b18430e0001865d19","battle","fight",0,1,0.734034791793056,1,"existing",3
"5bfa8c4b18430e0001865d19","warrant","summons",0,1,0.325054718563682,47,"existing",1
"5bfa8c4b18430e0001865d19","evaluation","exam",0,1,0.332915164807497,308,"existing",5
"5bfa8c4b18430e0001865d19","angle","edge",0,1,0.366203534528966,65,"existing",1
"5bfa8c4b18430e0001865d19","example","particular",0,1,0.504799313488534,7,"existing",13
"5bfa8c4b18430e0001865d19","disaster","ending",0,1,0.207234771844905,1199,"existing",3
"5bfa8c4b18430e0001865d19","earth","planet",0,1,0.675665146900197,1,"existing",1
"5bfa8c4b18430e0001865d19","festival","party",0,1,0.293109823531696,269,"existing",1
"5bfa8c4b18430e0001865d19","midnight","twelve",0,1,0.282721558760268,180,"existing",33
"5bfa8c4b18430e0001865d19","joke","gag",0,1,0.522229325757172,14,"existing",1
"5bfa8c4b18430e0001865d19","compassion","loving",0,1,0.422702240358732,62,"existing",1
"5bfa8c4b18430e0001865d19","stroke","pat",0,1,0.146760222270397,3015,"existing",1071
"5bfa8c4b18430e0001865d19","fantasy","story",0,1,0.345076534250554,101,"existing",1
"5e33295b0d4362300d5e7e70","win","successful",0,1,0.287713353532223,286,"existing",1
"5e33295b0d4362300d5e7e70","photograph","picture",0,1,0.677554155930825,2,"existing",2
"5e33295b0d4362300d5e7e70","curiosity","inquisitive",0,1,0.547930913617057,4,"existing",1
"5e33295b0d4362300d5e7e70","score","win",0,1,0.367911854511982,15,"existing",13
"5e33295b0d4362300d5e7e70","weekend","break",0,1,0.395732904453586,66,"existing",2
"5e33295b0d4362300d5e7e70","shot","fire",0,1,0.27228133514721,374,"existing",6
"5e33295b0d4362300d5e7e70","norm","usual",0,1,0.445236029273529,9,"existing",15
"5e33295b0d4362300d5e7e70","cruelty","hurt",0,1,0.221361957911442,1134,"existing",70
"5e33295b0d4362300d5e7e70","supply","provide",0,1,0.370211733427677,50,"existing",226
"5e33295b0d4362300d5e7e70","fix","repair",0,1,0.564083355309186,4,"existing",4
"5e33295b0d4362300d5e7e70","diabetes","insulin",0,1,0.616551119164812,4,"existing",2
"5e33295b0d4362300d5e7e70","friendship","relationship",0,1,0.670074961391714,1,"existing",1
"5e33295b0d4362300d5e7e70","billion","money",0,1,0.317237431370297,102,"existing",4
"5e33295b0d4362300d5e7e70","repair","fix",0,1,0.564083355309186,2,"existing",3
"5e33295b0d4362300d5e7e70","message","contact",0,1,0.266837111169815,374,"existing",1
"5e33295b0d4362300d5e7e70","penny","coin",0,1,0.458341992020201,8,"existing",2
"5e33295b0d4362300d5e7e70","spell","word",0,1,0.390348271613287,8,"existing",2
"5e33295b0d4362300d5e7e70","discretion","discrete",0,1,0.116185836491264,3673,"existing",3341
"5e33295b0d4362300d5e7e70","series","seaon",1,2,0.304082990588799,257,"novel compounds",4
"5e33295b0d4362300d5e7e70","tissue","toilet",0,1,0.308105549372839,284,"existing",5
"5e33295b0d4362300d5e7e70","dance","movement",0,1,0.332556676327508,161,"existing",1
"5e33295b0d4362300d5e7e70","impulse","spontaneous",0,1,0.435876697700824,11,"existing",5
"5e33295b0d4362300d5e7e70","color","paint",0,1,0.474691795781445,20,"existing",1
"5e33295b0d4362300d5e7e70","toilet","urinate",0,1,0.512027296362281,5,"existing",1
"5e33295b0d4362300d5e7e70","advertising","marketing",0,1,0.70637044672684,4,"existing",1
"5e33295b0d4362300d5e7e70","tobacco","smoking",0,1,0.650004274727348,3,"existing",1
"5e33295b0d4362300d5e7e70","ruler","measure",0,1,0.324122882033851,118,"existing",1
"5e33295b0d4362300d5e7e70","click","press",0,1,0.282062702970187,187,"existing",3
"5e33295b0d4362300d5e7e70","atmosphere","environment",0,1,0.559880061577768,3,"existing",4
"5e33295b0d4362300d5e7e70","steam","smoke",0,1,0.392058367800193,17,"existing",1
"5e33295b0d4362300d5e7e70","department","office",0,1,0.463573760868314,15,"existing",9
"5e33295b0d4362300d5e7e70","sentiment","thoughtfuk",1,2,0.138092150470924,3922,"completely novel",34
"5e33295b0d4362300d5e7e70","value","worth",0,1,0.441984089462124,15,"existing",3
"5e33295b0d4362300d5e7e70","item","object",0,1,0.418401925006069,6,"existing",32
"5e33295b0d4362300d5e7e70","plantation","slavery",0,1,0.467644219972111,7,"existing",11
"5e33295b0d4362300d5e7e70","loss","unsuccessful",0,1,0.17867749328543,2222,"existing",58
"5e33295b0d4362300d5e7e70","war","battle",0,1,0.555692430201973,3,"existing",5
"5e33295b0d4362300d5e7e70","determination","focused",0,1,0.20222847106192,1869,"existing",3
"5e33295b0d4362300d5e7e70","attorney","lawyer",0,1,0.851428424518205,1,"existing",1
"5e33295b0d4362300d5e7e70","compliment","thoughtful",0,1,0.365314480418882,77,"existing",7
"5e33295b0d4362300d5e7e70","homeland","house",0,1,0.227616347272497,850,"existing",9
"5e33295b0d4362300d5e7e70","air","breathe",0,1,0.50891229185696,2,"existing",1
"5e33295b0d4362300d5e7e70","revenge","vegence",0,2,0.0933988975790364,8513,"completely novel",3
"5e33295b0d4362300d5e7e70","riot","fight",0,1,0.302431359353453,221,"existing",6
"5e33295b0d4362300d5e7e70","beast","animal",0,1,0.44683533334096,16,"existing",2
"5e33295b0d4362300d5e7e70","conspiracy","paranoia",0,1,0.462877750355159,10,"existing",4
"5e33295b0d4362300d5e7e70","republican","democrat",0,1,0.80135110014471,1,"existing",5
